order,mixture
1,R113
2,SulfurDioxide
3,m-Xylene
4,n-Butane
5,MethylOleate
1,Water
2,D4
3,R365MFC
4,MethylLinolenate
5,n-Nonane
6,n-Heptane
7,MethylLinoleate
8,R236EA
9,trans-2-Butene
10,EthyleneOxide
11,HeavyWater
12,Methanol
13,Ethanol
14,Dichloroethane
15,Benzene
