phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,n-Undecane,pure,n-Undecane,,1.0,638.8000144673849,1990452.1527680526,0.10857010084050396,0.16148852831633462,0.0018580778176364044,3.9
INIT,2,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0,4.9
INIT,3,n-Nonane,pure,n-Nonane,,1.0,594.5478132119172,2281911.0314392075,0.11458567119846855,0.6210487552918164,0.011204667560503506,5.9
INIT,4,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,6.9
INIT,5,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.12402357794053806,0.7908862877766728,0.020372629607088345,7.9
OPT,6,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12439707382032086,4.013213605739361,0.20166686956069999,8.9
OPT,7,R113,pure,R113,,1.0,487.2100000166609,3392266.3311416013,0.11487772336923867,9.098100192312744,0.7145045372365681,9.9
OPT,8,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.12078082992844488,1.682615528747136,0.07385553553159398,10.9
OPT,9,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12527926196379968,8.744409171726486,0.6195551129966408,11.9
OPT,10,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.12867560309715242,3.777926368519639,0.17285233497538083,12.9
OPT,11,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.12624805995712035,27.247568882327467,2.462816024979504,13.9
OPT,12,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.08612363949025414,58.603270335717674,12.799370346742407,14.9
OPT,13,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13701218247983804,9.513473230276762,0.2828365031532825,15.9
OPT,14,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.132948409279691,6.341369043693368,0.14191428685579852,16.9
OPT,15,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.12521195549348282,2.180561324289118,0.0631735317797278,17.9
OPT,16,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0,18.9
OPT,17,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0,19.9
