order,mixture
1,IsoButene
2,n-Undecane
3,MethylLinoleate
4,Ethanol
5,R245fa
6,Toluene
7,R365MFC
8,MM
9,Benzene
10,CycloHexane
11,EthyleneOxide
12,Methanol
13,HeavyWater
14,SulfurDioxide
15,Dichloroethane
16,R40
17,MethylPalmitate
