order,mixture
1,n-Dodecane
2,Neopentane
3,DimethylCarbonate
4,o-Xylene
5,Novec649
6,SulfurDioxide
7,Water
8,R40
9,MD4M
10,cis-2-Butene
11,MethylLinoleate
12,MethylOleate
13,D6
14,MethylPalmitate
15,MD3M
16,D5
17,CycloHexane
18,R21
19,EthyleneOxide
20,n-Octane
21,Dichloroethane
22,n-Butane
23,n-Undecane
24,Benzene
25,Acetone
