phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,D5,pure,D5,,1.0,618.2999915047726,1077687.644266743,0.06965573472394254,0.10318198870218999,0.0041719196926207356,1.0
INIT,2,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.11035463069130878,11.117609432970596,1.0194182125598266,2.0
INIT,3,p-Xylene,pure,p-Xylene,,1.0,616.1680019419451,3531521.052252691,0.11848594550823897,0.9014267596052442,0.03059692568738724,3.0
INIT,4,Isopentane,pure,Isopentane,,1.0,460.3497947114459,3378217.2241799296,0.11172368652491599,14.303711739562239,1.2961604814271062,4.0
INIT,5,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11679174596265476,15.959974153232439,1.3122268973514875,5.0
OPT,1,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.1269503344805587,0.8624612802247168,0.019979305286830545,6.0
OPT,2,R11,pure,R11,,1.0,471.1099999985589,4407637.999963813,0.11442635595694835,13.30825378852628,1.493890531522113,7.0
OPT,3,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.09422139005629325,37.222190562451814,7.985017315212141,8.0
OPT,4,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.13411164147689994,6.489907083571711,0.13920318267120918,9.0
OPT,5,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.1332243094251198,2.859087752101335,0.07353067792159657,10.0
OPT,6,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.1324567758048062,2.7098676918499582,0.06336516416894979,11.0
OPT,7,R1234ze(Z),pure,R1234ze(Z),,1.0,423.2703783954189,3530642.6307265745,0.10933571326009335,26.472744185440853,2.477095862259231,12.0
OPT,8,MD2M,pure,MD2M,,1.0,599.3992011721302,1144009.0031759262,0.09664319805035486,0.1615296275182818,0.0012012005203070797,13.0
OPT,9,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.12036342334873877,25.726680935950608,2.544606409660816,14.0
OPT,10,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13679767401317636,9.515028825550964,0.28513878655550357,15.0
OPT,11,MM,pure,MM,,1.0,518.7001252823088,1931134.437174969,0.09572393777634301,2.4900944376256824,0.13399593245254632,16.0
OPT,12,R1233zd(E),pure,R1233zd(E),,1.0,438.860000000042,3582752.889649124,0.10682195670589141,20.920638830363824,2.204485014726101,17.0
OPT,13,n-Decane,pure,n-Decane,,1.0,617.6988452458754,2101336.691813891,0.1046276110376246,0.2710472703667359,0.005626435444836586,18.0
OPT,14,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11539818268777524,48.98150322130872,5.434108366394622,19.0
OPT,15,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.12962049542295276,3.9869193446114815,0.1791998228568843,20.0
