order,mixture
1,D6
2,R21
3,R40
4,o-Xylene
5,n-Butane
6,R11
7,SulfurDioxide
8,R141b
9,n-Hexane
10,cis-2-Butene
11,MethylOleate
12,Novec649
13,p-Xylene
14,MethylLinolenate
15,MethylPalmitate
16,n-Undecane
17,MDM
18,MM
19,R123
20,R142b
21,R245ca
22,n-Nonane
23,MD2M
24,DiethylEther
25,D4
