order,mixture
1,R236EA[0.43]&R40[0.57]
2,MethylLinolenate[0.49]&R141b[0.51]
3,n-Butane[0.49]&MD2M[0.51]
4,R236EA[0.46]&R40[0.54]
5,n-Butane[0.32]&R141b[0.68]
6,MethylLinolenate[0.17]&Acetone[0.83]
7,R141b[0.50]&R236EA[0.50]
8,R40[0.37]&R141b[0.63]
9,R236EA[0.50]&n-Butane[0.50]
10,R40[0.40]&n-Butane[0.60]
11,R40[0.43]&R141b[0.57]
12,R40[0.44]&R141b[0.56]
13,R40[0.48]&R141b[0.52]
14,R40[0.49]&n-Butane[0.51]
15,R40[0.28]&Acetone[0.72]
