order,mixture
1,1-Butene
2,MethylLinolenate
3,n-Pentane
4,R365MFC
5,HeavyWater
1,D4
2,R1234ze(Z)
3,Acetone
4,Methanol
5,Water
6,Ethanol
7,SulfurDioxide
8,Dichloroethane
9,Novec649
10,D5
11,DiethylEther
12,Benzene
13,DimethylCarbonate
14,Toluene
15,EthyleneOxide
