order,mixture
1,Novec649
2,trans-2-Butene
3,Acetone
4,R123
5,DiethylEther
1,Acetone
2,Acetone
3,Acetone
4,Acetone
5,Acetone
6,Acetone
7,Acetone
8,Acetone
9,Acetone
10,Acetone
11,R123
12,Acetone
13,Acetone
14,Acetone
15,R123
16,DiethylEther
17,Acetone
18,Acetone
19,Acetone
20,Acetone
