phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12218059961904822,8.80294581485004,0.6854056223567652,1.0
INIT,2,n-Decane,pure,n-Decane,,1.0,617.6988452458754,2101336.691813891,0.10085296975112608,0.24478581733807914,0.006155876662461409,2.0
INIT,3,Isohexane,pure,Isohexane,,1.0,497.70089775111575,3042658.694875517,0.11339487861935278,6.638220404558672,0.42053698767324776,3.0
INIT,4,DiethylEther,pure,DiethylEther,,1.0,467.8996408899039,3717320.6335552176,0.11455720719388797,13.3887012031617,1.036336408452523,4.0
INIT,5,R245fa,pure,R245fa,,1.0,427.00998969559254,3650995.024128124,0.10747486827760858,25.23674455943403,2.148535618292187,5.0
OPT,1,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.1282081419545803,4.102503593590799,0.20182171112406713,6.0
OPT,2,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.03528303395072489,2.931610018524245,1.4099384301171842,7.0
OPT,3,R365MFC,pure,R365MFC,,1.0,460.0031716751766,3266391.896123609,0.11062362699736127,12.62008618728017,0.8492012873164081,8.0
OPT,4,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.11870842625606855,2.2891066367443127,0.08666510292614647,9.0
OPT,5,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13470510307632916,9.104641044609021,0.29155113741680744,10.0
OPT,6,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.13366039316270928,6.495009431908503,0.14198352796060212,11.0
OPT,7,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.1301249974101726,3.9767225789795173,0.17539849470660507,12.0
OPT,8,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.10438295903486199,47.51459845902996,7.759020915368027,13.0
OPT,9,R142b,pure,R142b,,1.0,410.2602326520994,4054783.4201340955,0.09869546072739432,31.68937443721379,4.548281371751801,14.0
OPT,10,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,15.0
OPT,11,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12632778391018096,3.2560251816809536,0.11917167781055675,16.0
OPT,12,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.12613092084449953,1.901426499230495,0.07015981325749879,17.0
OPT,13,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.1270927370801452,8.150126285686378,0.4690589154924012,18.0
OPT,14,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.1254639815644089,26.638661505481824,2.457438994304486,19.0
OPT,15,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.09841632944800567,0.4083943051743863,0.025628168996907293,20.0
