phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11249368044861441,53.1266061203449,6.212834338288553,3.7
INIT,2,R1233zd(E),pure,R1233zd(E),,1.0,438.860000000042,3582752.889649124,0.1125682226944794,20.800518810351882,1.8472429366711582,4.7
INIT,3,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13692591387765174,9.468022642144573,0.2820632007315283,5.7
INIT,4,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.13387936816975632,6.545288873811634,0.1420644661755269,6.7
INIT,5,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,7.7
OPT,6,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12937455384479596,4.171581467002041,0.1978657393556685,8.7
OPT,7,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.13260620074618984,2.8290957503537815,0.07425707356921554,9.7
OPT,8,MD4M,pure,MD4M,,1.0,653.199999427594,828558.7151384281,0.054121036624232656,0.012396958646283087,0.0007697106721946665,10.7
OPT,9,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0,11.7
OPT,10,n-Heptane,pure,n-Heptane,,1.0,541.2259150893126,2773824.280294774,0.1156127916201401,2.6440081094726224,0.1013311905975395,12.7
OPT,11,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0,13.7
OPT,12,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.1391719070796382,2.8284771098765926,0.05091184262023845,14.7
OPT,13,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0,15.7
OPT,14,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12770209270547808,8.355131973401326,0.47353799337597435,16.7
OPT,15,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.12980484001867104,3.966500518963169,0.1768357814786731,17.7
OPT,16,R142b,pure,R142b,,1.0,410.2602326520994,4054783.4201340955,0.09943617250715507,33.034840187648285,4.545107035939981,18.7
OPT,17,Novec649,pure,Novec649,,1.0,441.81001489490177,1869027.1118194864,0.08818107613470766,9.732118750482638,0.6132449163019599,19.7
