phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,MD3M[0.48]&trans-2-Butene[0.52],mixture,MD3M,trans-2-Butene,0.48,524.778,1404745.6494609334,-0.05,-1.0,-1.0,5.7
INIT,2,MethylLinolenate[0.49]&IsoButene[0.51],mixture,MethylLinolenate,IsoButene,0.49,604.7359,1825089.32138575,-0.05,-1.0,-1.0,6.7
INIT,3,IsoButene[0.42]&p-Xylene[0.58],mixture,IsoButene,p-Xylene,0.42,532.97524,3393231.4713347894,0.004447365861342194,2.1536445615981115,1.9480793944660977,7.7
INIT,4,Isopentane[0.48]&n-Hexane[0.52],mixture,Isopentane,n-Hexane,0.48,488.2419954464426,3346252.200520148,0.10675565252814427,7.385930380903504,0.5933685306909184,8.7
INIT,5,EthylBenzene[0.43]&D4[0.57],mixture,EthylBenzene,D4,0.43,599.6666,1867443.3557671288,0.10301179653848197,0.44292756989345666,0.0067314021749941754,9.7
OPT,6,Isopentane[0.49]&n-Hexane[0.51],mixture,Isopentane,n-Hexane,0.49,487.7748189825729,3350128.7375725694,0.1148705421475808,9.271793337770607,0.566718313555332,10.7
OPT,7,trans-2-Butene[0.49]&Isopentane[0.51],mixture,trans-2-Butene,Isopentane,0.49,444.79740000000004,3654478.3928697743,0.11481990498555954,20.62471541622647,1.8421876098605199,11.7
OPT,8,Isopentane[0.41]&trans-2-Butene[0.59],mixture,Isopentane,trans-2-Butene,0.41000000000000003,441.6234,3718912.975743234,0.10088534337874827,14.417626329564758,2.0192525265391272,12.7
OPT,9,p-Xylene[0.35]&Isopentane[0.65],mixture,p-Xylene,Isopentane,0.35000000000000003,514.8863,3478955.393639143,0.0707744474660266,3.7201629252398485,0.6945079636377042,13.7
OPT,10,EthylBenzene[0.36]&Isopentane[0.64],mixture,EthylBenzene,Isopentane,0.36,516.7872,3516828.73152707,0.07376806092808316,3.840399922475138,0.6551064716274362,14.7
OPT,11,p-Xylene[0.38]&Isopentane[0.62],mixture,p-Xylene,Isopentane,0.38,519.5608400000001,3484904.5892819306,0.07083948984816141,3.4903147942138895,0.6329565634422357,15.7
OPT,12,IsoButene[0.49]&p-Xylene[0.51],mixture,IsoButene,p-Xylene,0.49,519.10978,3396694.802014419,0.018457217824742793,2.6987271350769704,1.7799098198735843,16.7
OPT,13,IsoButene[0.48]&p-Xylene[0.52],mixture,IsoButene,p-Xylene,0.48,521.09056,3395507.672278687,0.017733146063407156,2.472473204303458,1.6527251673656493,17.7
OPT,14,p-Xylene[0.40]&Isopentane[0.60],mixture,p-Xylene,Isopentane,0.4,522.6772,3488655.217268459,0.06248840681018416,3.177308648889282,0.7206435964271618,18.7
OPT,15,IsoButene[0.47]&p-Xylene[0.53],mixture,IsoButene,p-Xylene,0.47000000000000003,523.07134,3394561.61781009,0.024178584244682343,2.584123020352883,1.474643970556566,19.7
