order,mixture
1,MDM
2,MethylLinoleate
3,R236EA
4,MM
5,R1233zd(E)
6,R21
7,Isopentane
8,MD4M
9,MethylOleate
10,MethylLinolenate
11,MethylPalmitate
12,Novec649
13,cis-2-Butene
14,R142b
15,R365MFC
16,n-Decane
17,MD2M
18,D4
19,trans-2-Butene
20,Neopentane
21,n-Butane
22,R114
23,1-Butene
24,R245fa
25,R1234ze(Z)
