order,mixture
1,n-Dodecane
2,DimethylCarbonate
3,MDM
4,Methanol
5,R113
1,Methanol
2,Methanol
3,Methanol
4,Methanol
5,Methanol
6,Methanol
7,Methanol
8,Methanol
9,Methanol
10,Methanol
11,Methanol
