order,mixture
1,R40
2,MethylOleate
3,n-Dodecane
4,R365MFC
5,Methanol
6,n-Heptane
7,MethylLinoleate
8,MethylPalmitate
9,R236EA
10,D4
11,Isohexane
12,MD4M
13,R142b
14,trans-2-Butene
15,n-Butane
16,Novec649
17,R245ca
18,R245fa
19,D6
20,MD3M
21,R1234ze(Z)
22,R114
23,DiethylEther
24,R113
25,R123
