order,mixture
1,R114
2,D6
3,Dichloroethane
4,cis-2-Butene
5,Isohexane
6,p-Xylene
7,n-Nonane
8,CycloHexane
9,R21
10,EthyleneOxide
11,Water
12,MethylLinoleate
13,MethylOleate
14,MethylLinolenate
15,MethylPalmitate
16,R40
17,Cyclopentane
18,Acetone
19,n-Dodecane
20,MD4M
21,n-Undecane
22,MD3M
23,Novec649
24,n-Heptane
25,R142b
