phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,R245ca,pure,R245ca,,1.0,447.5699955219675,3940740.1841818695,0.09939487406285225,16.908273239682156,1.9429185723189888,1.0
INIT,2,Isopentane,pure,Isopentane,,1.0,460.3497947114459,3378217.2241799296,0.11186898994305228,14.304452522680172,1.290457936321908,2.0
INIT,3,MD3M,pure,MD3M,,1.0,628.0000256535702,953950.681224102,0.04508462626994843,0.030330540989558924,0.004780743589467063,3.0
INIT,4,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0,4.0
INIT,5,D4,pure,D4,,1.0,586.5000035318247,1347215.4316793245,-0.05,-1.0,-1.0,5.0
OPT,1,1-Butene,pure,1-Butene,,1.0,419.29017967227105,4005723.7313242294,0.10586558212430901,32.961221892095,3.9984822778922515,6.0
OPT,2,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12803708967735525,8.315771072326994,0.46559704964441406,7.0
OPT,3,cis-2-Butene,pure,cis-2-Butene,,1.0,435.7500765852436,4236038.176467434,0.11355693294648556,26.91006208413349,2.918729026802242,8.0
OPT,4,IsoButene,pure,IsoButene,,1.0,418.08980215358235,4015706.5347842663,0.09858547721441681,27.244698890512037,4.24642134363773,9.0
OPT,5,n-Butane,pure,n-Butane,,1.0,425.125000000008,3796000.0174158094,0.10740248501424617,28.650068492286255,3.2838290125701275,10.0
OPT,6,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.10064648085136219,41.65082302848337,7.650494673553047,11.0
OPT,7,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.13284814318648908,6.57326022595402,0.14906952023660006,12.0
OPT,8,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.13057155092348813,2.3666041774910336,0.05690657051238346,13.0
OPT,9,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.11708385605585514,2.4189737483398246,0.10782828514150691,14.0
OPT,10,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.1361495366960231,9.208705770844615,0.280443199707713,15.0
OPT,11,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.12209413068365317,3.3315210069168257,0.18521990090379975,16.0
OPT,12,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12178112695185021,3.542693170711348,0.20921447371670862,17.0
OPT,13,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.11919527752273153,3.1464632803521106,0.15009958213674823,18.0
OPT,14,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.10128288887088098,1.9148724434020843,0.1716895822570104,19.0
OPT,15,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.12503300559162808,27.29546806709357,2.5499305573765083,20.0
