order,mixture
1,SulfurDioxide
2,R1233zd(E)
3,Methanol
4,Ethanol
5,MethylOleate
6,Benzene
7,Water
8,MD4M
9,MethylLinoleate
10,n-Heptane
11,MethylLinolenate
12,HeavyWater
13,MethylPalmitate
14,Acetone
15,Dichloroethane
16,R142b
17,Novec649
18,o-Xylene
19,CycloHexane
