order,mixture
1,IsoButene
2,R113
3,DimethylCarbonate
4,MD2M
5,n-Undecane
1,DimethylCarbonate
2,DimethylCarbonate
3,DimethylCarbonate
4,DimethylCarbonate
5,DimethylCarbonate
6,DimethylCarbonate
7,DimethylCarbonate
8,DimethylCarbonate
9,DimethylCarbonate
10,DimethylCarbonate
11,DimethylCarbonate
12,DimethylCarbonate
13,DimethylCarbonate
14,DimethylCarbonate
15,DimethylCarbonate
16,DimethylCarbonate
17,DimethylCarbonate
18,DimethylCarbonate
19,DimethylCarbonate
20,DimethylCarbonate
