phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,1-Butene,pure,1-Butene,,1.0,419.29017967227105,4005723.7313242294,0.10543500239238814,32.29488717591036,4.01157408192553
INIT,2,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0
INIT,3,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.11420843366253965,12.081907802011457,0.9792429893730062
INIT,4,R365MFC,pure,R365MFC,,1.0,460.0031716751766,3266391.896123609,0.11089277879187796,12.627767630213723,0.8414687308922638
INIT,5,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.14074837574596352,2.9665690824495807,0.050887848326847694
OPT,1,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.06669250602690474,2.5592655525562846,0.5392751216040732
OPT,2,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.11305120130637623,12.032153672477936,1.0118213760177588
OPT,3,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.11427898689368231,12.084845449889958,0.9772750161842201
OPT,4,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.11049091329492719,11.123985045690214,1.0156769962029706
OPT,5,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.012632972447284967,11.98896544862222,10.050470988996238
OPT,6,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.13509638945559047,2.7303352153499536,0.05747014328076405
OPT,7,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.12560904679983093,2.641243000674479,0.08037118895290686
OPT,8,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.0628556793876829,2.9362831510557794,0.7015627525621031
OPT,9,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.12204547568644236,2.815639938734491,0.10036740684897831
OPT,10,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.1343324705485685,2.5591485125386235,0.05427622257478904
OPT,11,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.13467956004864295,3.023975667836928,0.06723681074307242
OPT,12,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.1332731648845823,2.3342990788150457,0.05000436921191723
OPT,13,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.12145112222370236,1.780637879101967,0.05595073108022761
OPT,14,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.13642169080347885,2.585621846991,0.050476969434119286
OPT,15,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.11112224242500653,2.40482236944101,0.12231204497187576
OPT,16,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,-0.05,-1.0,-1.0
OPT,17,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.1069659407728421,2.960776622589448,0.18491090664119417
OPT,18,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.05791163635018071,2.4166492569095097,0.641109437982963
OPT,19,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.1240582604561259,2.1943237281639427,0.06666975606517216
OPT,20,1-Butene,pure,1-Butene,,1.0,419.29017967227105,4005723.7313242294,0.10587054712083743,32.63068346928147,3.983253620953727
