phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,R245ca,pure,R245ca,,1.0,447.5699955219675,3940740.1841818695,0.11031578874087707,18.99314340723323,1.528895670167869
INIT,2,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.1284533467718933,3.5130716607946924,0.1207703856507887
INIT,3,R114,pure,R114,,1.0,420.6077250633603,3352482.0281048496,0.10128142212507413,25.321997312808158,2.9322531580584403
INIT,4,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.11993295704804822,0.6896885426472574,0.019817057346309414
INIT,5,R11,pure,R11,,1.0,471.1099999985589,4407637.999963813,0.1209877380137743,15.715374023481466,1.4888187838278193
INIT,6,p-Xylene,pure,p-Xylene,,1.0,616.1680019419451,3531521.052252691,0.12509334940255326,0.8458263134968215,0.02137584413282534
INIT,7,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13658470769109898,9.582632200276072,0.28990533810295466
INIT,8,R365MFC,pure,R365MFC,,1.0,460.0031716751766,3266391.896123609,0.11043245752125001,12.609403381872816,0.8543917303613996
OPT,9,D4,pure,D4,,1.0,586.5000035318247,1347215.4316793245,0.09616741149314817,0.26749348406303275,0.0031049125678501654
OPT,10,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.12601353077236138,27.251906395968945,2.478983672765382
OPT,11,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12349950679947248,4.005724467856729,0.20768133762129817
OPT,12,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11801299717026345,53.82814171137018,5.417879946960928
OPT,13,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.13353722213467697,6.460696880841553,0.14176666928267254
OPT,14,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0
OPT,15,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.13157242349003898,2.2793139435834013,0.05782146986185578
OPT,16,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0
OPT,17,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.11805006096088336,1.847741401338965,0.09177236806158763
OPT,18,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,-0.05,-1.0,-1.0
OPT,19,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.13007555688322237,4.031023886026109,0.1788343281332876
OPT,20,D6,pure,D6,,1.0,645.7582612427082,961415.9797965303,0.01362498058516623,0.020167781071814914,0.013031237337019524
OPT,21,MM,pure,MM,,1.0,518.7001252823088,1931134.437174969,0.09154188144571623,1.8147984353866706,0.11814639989845385
OPT,22,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.01574804973763215,8.14081570454507,6.433848616517568
OPT,23,R40,pure,R40,,1.0,418.62565210586763,6929002.575398743,0.10852791602975667,56.85332683425492,7.718812983289627
OPT,24,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.12031132316011738,25.681707281615516,2.544064879692219
OPT,25,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12910922936885166,4.168171286246009,0.1995183713198893
OPT,26,R142b,pure,R142b,,1.0,410.2602326520994,4054783.4201340955,0.10004588864556535,37.48344264216059,4.547568782750848
OPT,27,IsoButene,pure,IsoButene,,1.0,418.08980215358235,4015706.5347842663,0.10456673847083862,33.475946139516175,4.0927520837071425
OPT,28,1-Butene,pure,1-Butene,,1.0,419.29017967227105,4005723.7313242294,0.10609050727118105,33.219945675264846,3.9860290218897134
