order,mixture
1,R21
2,n-Undecane
3,trans-2-Butene
4,MethylLinoleate
5,Ethanol
6,EthyleneOxide
7,Toluene
8,Cyclopentane
9,R40
10,SulfurDioxide
11,Novec649
12,o-Xylene
13,MethylOleate
14,MethylLinolenate
15,MethylPalmitate
16,MD4M
17,n-Hexane
18,MD3M
19,R11
20,R141b
21,EthylBenzene
22,R142b
23,R113
24,p-Xylene
25,DiethylEther
