order,mixture
1,Toluene
2,MethylPalmitate
3,MM
4,R142b
5,R1233zd(E)
6,Isopentane
7,MD4M
8,n-Undecane
9,MethylLinoleate
10,n-Heptane
11,Neopentane
12,R40
13,MethylOleate
14,MethylLinolenate
15,D6
16,MD3M
17,MDM
18,n-Butane
19,R114
20,1-Butene
21,D4
22,IsoButene
23,D5
