phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,Benzene[0.36]&R21[0.64],mixture,Benzene,R21,0.36,491.2744,5312935.750030886,0.11671998302720978,13.936438020119743,1.2788651489861036
INIT,2,EthylBenzene[0.45]&m-Xylene[0.55],mixture,EthylBenzene,m-Xylene,0.45,616.8327272582137,3573540.01000886,0.12325450659844148,0.8294130292823302,0.022317174080209484
OPT,3,CycloHexane[0.49]&n-Decane[0.51],mixture,CycloHexane,n-Decane,0.49,614.5096170943135,3510089.2395991175,0.07669219646906084,0.7634379047553636,0.06576559871961754
OPT,4,n-Dodecane[0.49]&Methanol[0.51],mixture,n-Dodecane,Methanol,0.49,667.181956312403,9729261.327561589,-0.05,-1.0,-1.0
OPT,5,Acetone[0.49]&EthyleneOxide[0.51],mixture,Acetone,EthyleneOxide,0.49,488.1182,7167599.101868013,0.12077362547962064,17.99556603681555,1.5475109619933491
OPT,6,Dichloroethane[0.49]&HeavyWater[0.51],mixture,Dichloroethane,HeavyWater,0.49,603.5361842343007,8524894.312824076,-0.05,-1.0,-1.0
OPT,7,SulfurDioxide[0.49]&Isopentane[0.51],mixture,SulfurDioxide,Isopentane,0.49,445.7921,7171070.1699444605,0.09145895417091217,39.58992706183309,6.15724341591848
OPT,8,EthyleneOxide[0.50]&n-Octane[0.50],mixture,EthyleneOxide,n-Octane,0.5,518.83,3351182.7135603237,0.06496962960206526,3.6017704017458168,0.7165099855804264
OPT,9,R365MFC[0.48]&EthylBenzene[0.52],mixture,R365MFC,EthylBenzene,0.48,541.7024,3726979.137935022,0.07461953339248052,2.415697903388914,0.3265618084212315
OPT,10,R141b[0.50]&Water[0.50],mixture,R141b,Water,0.5,562.2980138529803,7073155.862874591,-0.05,-1.0,-1.0
OPT,11,R236EA[0.50]&Water[0.50],mixture,R236EA,Water,0.5,529.7524950169262,5912601.122617289,-0.05,-1.0,-1.0
OPT,12,Water[0.49]&R142b[0.51],mixture,Water,R142b,0.49,526.3097586525645,6757419.112456705,-0.05,-1.0,-1.0
OPT,13,MethylLinoleate[0.49]&p-Xylene[0.51],mixture,MethylLinoleate,p-Xylene,0.49,692.52568,1993542.0664138142,-0.05,-1.0,-1.0
OPT,14,R245fa[0.50]&cis-2-Butene[0.50],mixture,R245fa,cis-2-Butene,0.5,431.38,5154672.614861875,0.10056280963929214,31.03062659327159,3.574929446065898
OPT,15,n-Nonane[0.48]&Water[0.52],mixture,n-Nonane,Water,0.48,629.9481005961003,5440047.982278231,-0.05,-1.0,-1.0
OPT,16,MethylPalmitate[0.50]&n-Butane[0.50],mixture,MethylPalmitate,n-Butane,0.5,719.69401921875,4885022.178823308,-0.05,-1.0,-1.0
OPT,17,SulfurDioxide[0.49]&R114[0.51],mixture,SulfurDioxide,R114,0.49,424.6169,6180392.385253187,0.0642605119016877,42.41530656224361,11.415984126725288
OPT,18,R1234ze(Z)[0.50]&R142b[0.50],mixture,R1234ze(Z),R142b,0.5,416.765,4035182.851889285,0.1023714962212841,29.424971544341222,3.5204840547453546
OPT,19,Toluene[0.50]&MD4M[0.50],mixture,Toluene,MD4M,0.5,622.475,1324777.5907332145,-0.05,-1.0,-1.0
OPT,20,R113[0.47]&Methanol[0.53],mixture,R113,Methanol,0.47000000000000003,501.0801,6610708.398753427,0.07717321617053935,12.892760574670392,2.8354470597341686
OPT,21,MD4M[0.50]&MethylLinoleate[0.50],mixture,MD4M,MethylLinoleate,0.5,712.6,1315835.680433654,-0.05,-1.0,-1.0
OPT,22,MethylLinoleate[0.50]&HeavyWater[0.50],mixture,MethylLinoleate,HeavyWater,0.5,707.9235,5835136.561338833,-0.05,-1.0,-1.0
