phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,n-Dodecane[0.49]&R245ca[0.51],mixture,n-Dodecane,R245ca,0.49,550.7297,2703899.791309375,-0.05,-1.0,-1.0
INIT,2,n-Butane[0.35]&Neopentane[0.65],mixture,n-Butane,Neopentane,0.35000000000000003,430.72475000000003,3359403.910706722,0.10384583643698589,21.691858287650803,2.5869336882438367
INIT,3,n-Hexane[0.33]&MethylOleate[0.67],mixture,n-Hexane,MethylOleate,0.33,691.5206000000001,1519913.5376296195,-0.05,-1.0,-1.0
INIT,4,R245ca[0.40]&DimethylCarbonate[0.60],mixture,R245ca,DimethylCarbonate,0.4,513.2280000000001,4647218.039378952,0.10451734362336963,6.985364839922258,0.49899619892761893
INIT,5,n-Hexane[0.48]&n-Dodecane[0.52],mixture,n-Hexane,n-Dodecane,0.48,585.4593438543178,2584247.343236712,-0.05,-1.0,-1.0
OPT,6,R245fa[0.49]&CycloHexane[0.51],mixture,R245fa,CycloHexane,0.49,491.5709,4536040.225463289,0.09959465619081216,10.422500177911392,1.0081680833450317
OPT,7,MD4M[0.50]&R114[0.50],mixture,MD4M,R114,0.5,536.015,1160976.2474948172,-0.05,-1.0,-1.0
OPT,8,D6[0.50]&MethylLinolenate[0.50],mixture,D6,MethylLinolenate,0.5,722.39,1216016.74132806,-0.05,-1.0,-1.0
OPT,9,Methanol[0.50]&HeavyWater[0.50],mixture,Methanol,HeavyWater,0.5,578.6134999999999,14880742.9004557,0.14733936892803665,6.846641639817198,0.13398223076044533
OPT,10,Toluene[0.49]&Methanol[0.51],mixture,Toluene,Methanol,0.49,517.7085809174496,17172316.47302843,-0.05,-1.0,-1.0
OPT,11,n-Dodecane[0.49]&Methanol[0.51],mixture,n-Dodecane,Methanol,0.49,667.181956312403,9729261.327561589,-0.05,-1.0,-1.0
OPT,12,o-Xylene[0.50]&HeavyWater[0.50],mixture,o-Xylene,HeavyWater,0.5,637.053,14558346.804775827,-0.05,-1.0,-1.0
OPT,13,Dichloroethane[0.48]&HeavyWater[0.52],mixture,Dichloroethane,HeavyWater,0.48,604.3588539434606,8631726.105178097,-0.05,-1.0,-1.0
OPT,14,HeavyWater[0.49]&n-Octane[0.51],mixture,HeavyWater,n-Octane,0.49,605.54243,10894655.523384133,0.08106615160523273,2.9276255191792684,0.4605829499780386
OPT,15,Ethanol[0.49]&p-Xylene[0.51],mixture,Ethanol,p-Xylene,0.49,564.5192001252632,5941262.336540633,0.12070300905798925,2.469491491169398,0.08785795709232405
OPT,16,MD4M[0.48]&MethylLinoleate[0.52],mixture,MD4M,MethylLinoleate,0.48,714.976,1329130.6052910818,-0.05,-1.0,-1.0
OPT,17,MethylLinolenate[0.50]&MethylPalmitate[0.50],mixture,MethylLinolenate,MethylPalmitate,0.5,778.0722641796875,1368870.176731585,-0.05,-1.0,-1.0
OPT,18,MD4M[0.50]&MethylOleate[0.50],mixture,MD4M,MethylOleate,0.5,717.6,1121988.5079610047,-0.05,-1.0,-1.0
OPT,19,MethylPalmitate[0.50]&Toluene[0.50],mixture,MethylPalmitate,Toluene,0.5,673.375,2134314.9776688404,-0.05,-1.0,-1.0
OPT,20,Water[0.49]&MethylOleate[0.51],mixture,Water,MethylOleate,0.49,715.8970400000001,5266681.162596169,-0.05,-1.0,-1.0
OPT,21,MethylPalmitate[0.48]&D5[0.52],mixture,MethylPalmitate,D5,0.48,683.9159999999999,1360998.5049790156,-0.05,-1.0,-1.0
OPT,22,D6[0.49]&MD4M[0.51],mixture,D6,MD4M,0.49,649.5642,931887.3822158667,0.07982813342879479,0.028274200961725938,0.00019680095603434952
OPT,23,Water[0.49]&EthylBenzene[0.51],mixture,Water,EthylBenzene,0.49,631.8082400000001,14508778.161406303,0.09005825780133131,9.090977910348371,1.407379008843377
OPT,24,Cyclopentane[0.49]&HeavyWater[0.51],mixture,Cyclopentane,HeavyWater,0.49,579.10477,22751011.868563056,-0.05,-1.0,-1.0
OPT,25,m-Xylene[0.48]&Dichloroethane[0.52],mixture,m-Xylene,Dichloroethane,0.48,588.1392000000001,4461586.06411638,0.10689767522150279,1.99140497373489,0.1319797894101132
