order,mixture
1,1-Butene
2,MethylLinolenate
3,n-Pentane
4,R365MFC
5,HeavyWater
1,HeavyWater
2,n-Pentane
3,n-Pentane
4,n-Pentane
5,n-Pentane
6,HeavyWater
7,HeavyWater
8,HeavyWater
9,HeavyWater
10,HeavyWater
11,HeavyWater
12,HeavyWater
13,HeavyWater
14,HeavyWater
15,HeavyWater
16,HeavyWater
17,HeavyWater
18,HeavyWater
19,HeavyWater
20,1-Butene
