phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,R1234ze(Z)[0.50]&CycloHexane[0.50],mixture,R1234ze(Z),CycloHexane,0.5,488.435,4241065.401114702,0.09713741475343952,10.32422105742726,1.19218121262464
INIT,2,Cyclopentane[0.47]&MD4M[0.53],mixture,Cyclopentane,MD4M,0.47000000000000003,586.7044000000001,1252226.7209527644,-0.05,-1.0,-1.0
INIT,3,R365MFC[0.45]&EthylBenzene[0.55],mixture,R365MFC,EthylBenzene,0.45,546.416,3733282.8043619986,0.07175677184157866,2.441821331260508,0.3597379399551365
INIT,4,CycloHexane[0.44]&Methanol[0.56],mixture,CycloHexane,Methanol,0.44,491.1371920570839,5465383.382572781,0.1104708610154773,11.189657868110103,0.8371455026739734
INIT,5,DimethylCarbonate[0.43]&R365MFC[0.57],mixture,DimethylCarbonate,R365MFC,0.43,501.71,3949037.0348387687,0.1153122360739881,7.974892556741835,0.4102584865119393
OPT,6,Benzene[0.49]&R123[0.51],mixture,Benzene,R123,0.49,508.37361,4441194.609930613,0.12078316405464788,9.709226945489261,0.6198559308149281
OPT,7,Dichloroethane[0.49]&EthyleneOxide[0.51],mixture,Dichloroethane,EthyleneOxide,0.49,514.3332,6374374.137212418,0.11006752490496123,10.561570725347693,1.0715660981064348
OPT,8,CycloHexane[0.50]&IsoButene[0.50],mixture,CycloHexane,IsoButene,0.5,501.65570464843745,5042236.209383227,0.08019023436502479,10.305563337938878,1.8833368432742594
OPT,9,Benzene[0.48]&n-Nonane[0.52],mixture,Benzene,n-Nonane,0.48,616.4224504436079,4388153.00631624,0.09280773946930108,1.5647694923294455,0.10737761695069346
OPT,10,trans-2-Butene[0.48]&SulfurDioxide[0.52],mixture,trans-2-Butene,SulfurDioxide,0.48,429.66560000000004,8833497.131548354,0.06983881100011187,23.333362901900127,7.634586530723578
OPT,11,CycloHexane[0.50]&n-Dodecane[0.50],mixture,CycloHexane,n-Dodecane,0.5,651.0839959687501,3486011.1118405,0.011068880114166995,0.15170248805038847,0.10610285952129583
OPT,12,Benzene[0.45]&R40[0.55],mixture,Benzene,R40,0.45,481.874,5885841.927334771,0.05676161050357707,10.150082379621095,3.7327746919062155
OPT,13,R245fa[0.49]&MD2M[0.51],mixture,R245fa,MD2M,0.49,514.9289,2105122.4553631856,-0.05,-1.0,-1.0
OPT,14,CycloHexane[0.49]&p-Xylene[0.51],mixture,CycloHexane,p-Xylene,0.49,588.3086823222598,4029774.6100331033,0.09101276456704724,1.165416475115905,0.11045471609908253
OPT,15,Ethanol[0.50]&R123[0.50],mixture,Ethanol,R123,0.5,485.76965534721296,4622866.10077332,-0.05,-1.0,-1.0
OPT,16,Neopentane[0.50]&R245fa[0.50],mixture,Neopentane,R245fa,0.5,430.375,4526125.3677413585,0.09307099676925402,25.666180606325824,3.54027131629349
OPT,17,n-Hexane[0.49]&Benzene[0.51],mixture,n-Hexane,Benzene,0.49,554.6001681780897,4699053.011447443,0.10662255872730378,3.7410699279966253,0.3380712537117304
OPT,18,R141b[0.50]&R245fa[0.50],mixture,R141b,R245fa,0.5,452.255,3887985.0649060453,0.09543409867238722,9.887841942122671,1.4244696276588757
OPT,19,o-Xylene[0.50]&SulfurDioxide[0.50],mixture,o-Xylene,SulfurDioxide,0.5,530.4495,4609101.349176592,-0.05,-1.0,-1.0
OPT,20,Dichloroethane[0.50]&R123[0.50],mixture,Dichloroethane,R123,0.5,509.2155,4617737.749996993,0.11551208535521969,8.987764520384179,0.6590611798621627
OPT,21,R21[0.50]&Water[0.50],mixture,R21,Water,0.5,549.9080811718039,8531984.781288775,-0.05,-1.0,-1.0
OPT,22,Toluene[0.50]&n-Butane[0.50],mixture,Toluene,n-Butane,0.5,533.1013614375,5419443.574227999,0.06114014452272596,5.373530155377415,1.3869624350636829
OPT,23,DimethylCarbonate[0.49]&DiethylEther[0.51],mixture,DimethylCarbonate,DiethylEther,0.49,510.947,4250737.927057955,0.11811729918029101,8.20273648495378,0.4283176426518562
OPT,24,R141b[0.50]&Isohexane[0.50],mixture,R141b,Isohexane,0.5,487.6,3678561.662117308,0.11848896010463485,9.967297999860746,0.6753026418693092
OPT,25,n-Hexane[0.50]&Isohexane[0.50],mixture,n-Hexane,Isohexane,0.5,502.5040539365625,3046331.694092299,0.11183899367976613,5.810542314081986,0.3772678777016967
