phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12438402470314022,4.002829380012844,0.2233607360919867
INIT,2,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.11928532082154138,25.115117917271395,2.5620818656105526
INIT,3,n-Octane,pure,n-Octane,,1.0,568.7399999458576,2483591.1977593484,0.11378398415730617,1.293754876030272,0.03643974755367328
INIT,4,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.13644371288344656,2.62084440145086,0.05137816434667457
INIT,5,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.07381618776409016,1.1229470807689836,0.21347095443980665
OPT,1,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.09818705774815734,3.031034533899867,0.2557812942482724
OPT,2,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12881407519205376,4.16429742152296,0.20136415432288504
OPT,3,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12832635862599215,4.070532964366039,0.19899488130350593
OPT,4,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12855621518469607,4.176453117323068,0.20395127305786503
OPT,5,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12483603083328172,4.049840238498771,0.22318909784014182
OPT,6,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12030472748890732,3.2826798559028147,0.19972907282849645
OPT,7,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12890680970410814,4.185067669530987,0.20198245224597577
OPT,8,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.1288827115844139,4.148293550802361,0.1998966234676803
OPT,9,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.126840653859403,4.138496636295834,0.214045842877875
OPT,10,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12973910379474377,4.220893386862935,0.19827960801237948
OPT,11,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12858573053020952,4.155803325425885,0.20246044621308817
OPT,12,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12351972317494639,3.6122089987844928,0.20204384463846214
OPT,13,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12551163516419828,3.7648439812178127,0.1987883964243357
OPT,14,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12495761223059117,3.968598673203183,0.2166430054808907
OPT,15,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.1282974378832624,4.109853433699612,0.20164887489002223
OPT,16,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12905338704961186,4.182839656777221,0.2008070195534536
OPT,17,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12920782382838866,4.2179880781480374,0.2018549518678559
OPT,18,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12827923642377237,4.128385894301513,0.20293531448438143
OPT,19,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12902803975540125,4.193699489213847,0.2016503393073386
OPT,20,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12795570266104347,4.088141404345236,0.20270970912924313
