order,mixture
1,n-Decane[0.50]&R123[0.50]
2,Toluene[0.17]&Cyclopentane[0.83]
3,R245fa[0.49]&Cyclopentane[0.51]
4,Toluene[0.11]&n-Decane[0.89]
5,R123[0.38]&R245fa[0.62]
6,Cyclopentane[0.50]&R123[0.50]
7,Cyclopentane[0.49]&R123[0.51]
8,R245fa[0.24]&Cyclopentane[0.76]
9,m-Xylene[0.47]&Toluene[0.53]
10,Toluene[0.50]&m-Xylene[0.50]
11,Toluene[0.48]&m-Xylene[0.52]
12,Toluene[0.46]&m-Xylene[0.54]
13,Toluene[0.36]&m-Xylene[0.64]
14,Cyclopentane[0.45]&Toluene[0.55]
15,Toluene[0.45]&R245fa[0.55]
