order,mixture
1,Novec649
2,Acetone
3,DiethylEther
4,R245fa
5,m-Xylene
6,DimethylCarbonate
7,R21
8,p-Xylene
9,n-Dodecane
10,n-Decane
11,Methanol
12,EthyleneOxide
13,n-Heptane
14,R123
15,trans-2-Butene
16,R1233zd(E)
17,MM
