phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,Isopentane[0.47]&R113[0.53],mixture,Isopentane,R113,0.47000000000000003,474.58579999999995,3519572.5826552333,0.1163353833123227,12.071161803863784,0.9091417048233094,1.0
INIT,2,Benzene[0.49]&DiethylEther[0.51],mixture,Benzene,DiethylEther,0.49,518.0324331312746,4550254.596992988,0.07328535965882128,8.650338720999578,2.086454766852988,2.0
INIT,3,Water[0.50]&m-Xylene[0.50],mixture,Water,m-Xylene,0.5,631.9929999999999,14352235.285719305,-0.05,-1.0,-1.0,3.0
INIT,4,D4[0.47]&n-Undecane[0.53],mixture,D4,n-Undecane,0.47000000000000003,614.2189999999999,1649304.3000471753,0.10086569955798125,0.1472806348139066,0.0017414470702699282,4.0
INIT,5,Toluene[0.49]&R245fa[0.51],mixture,Toluene,R245fa,0.49,507.7326,4306903.310100791,0.07392197705240718,5.557747519581656,0.9661251940774606,5.0
OPT,1,R113[0.50]&Isopentane[0.50],mixture,R113,Isopentane,0.5,473.78,3519827.053022929,0.11228018881667885,11.848577394338099,1.019598555033019,6.0
OPT,2,R113[0.50]&D4[0.50],mixture,R113,D4,0.5,536.855,1901153.9332267616,0.013458543132092209,0.9899566179942868,0.6512277919754366,7.0
OPT,3,n-Undecane[0.23]&D4[0.77],mixture,n-Undecane,D4,0.23,598.529,1470652.201122657,-0.05,-1.0,-1.0,8.0
OPT,4,R113[0.35]&Isopentane[0.65],mixture,R113,Isopentane,0.35000000000000003,469.751,3506470.4732062723,0.11468577294343665,12.934680478118409,1.044415981493123,9.0
OPT,5,n-Undecane[0.15]&D4[0.85],mixture,n-Undecane,D4,0.15,594.345,1426577.4187834358,0.09736670580417507,0.2857402727981394,0.003348378772702681,10.0
OPT,6,Isopentane[0.50]&n-Undecane[0.50],mixture,Isopentane,n-Undecane,0.5,549.575,2480594.988455797,-0.05,-1.0,-1.0,11.0
OPT,7,R113[0.05]&n-Undecane[0.95],mixture,R113,n-Undecane,0.05,631.2204999999999,2040498.2139897635,-0.05,-1.0,-1.0,12.0
OPT,9,D4[0.10]&n-Undecane[0.90],mixture,D4,n-Undecane,0.1,633.5699999999999,1909578.964559925,-0.05,-1.0,-1.0,13.0
OPT,11,R113[0.05]&Methanol[0.95],mixture,R113,Methanol,0.05,512.0715,8191099.887904656,0.12742623968975325,10.052301813465256,0.4060147757265106,14.0
OPT,12,D4[0.10]&Isopentane[0.90],mixture,D4,Isopentane,0.1,472.96500000000003,2871880.972878878,0.0496443101102035,3.0262421262551826,1.0051047459805493,15.0
OPT,13,D4[0.05]&R113[0.95],mixture,D4,R113,0.05,492.17449999999997,3131922.2759403344,0.10999058255892999,6.161180890522641,0.42793675207332743,16.0
OPT,14,D4[0.09]&n-Undecane[0.91],mixture,D4,n-Undecane,0.09,634.093,1917426.654522148,0.05634898230367035,0.0228478250192682,0.0030288723080490014,17.0
OPT,15,n-Undecane[0.07]&D4[0.93],mixture,n-Undecane,D4,0.07,590.1610000000001,1383750.9555499717,0.076552641357966,0.24411875122029597,0.011291725376171138,18.0
