phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,D4[0.48]&n-Pentane[0.52],mixture,D4,n-Pentane,0.48,525.764,1891540.1755854497,0.017876282885622968,0.7864139904833753,0.4325978673157232
INIT,2,Acetone[0.48]&n-Dodecane[0.52],mixture,Acetone,n-Dodecane,0.48,630.1017040624228,3999781.1809161464,-0.05,-1.0,-1.0
INIT,3,R11[0.34]&Acetone[0.66],mixture,R11,Acetone,0.34,495.52340000000004,5111561.242485914,0.12434041454689114,11.923650581260619,0.8058929924115097
INIT,4,n-Pentane[0.41]&n-Dodecane[0.59],mixture,n-Pentane,n-Dodecane,0.41000000000000003,638.8827384142595,3207319.8674014276,-0.05,-1.0,-1.0
INIT,5,Acetone[0.19]&n-Dodecane[0.81],mixture,Acetone,n-Dodecane,0.19,651.3514475521365,2524066.0644150344,-0.05,-1.0,-1.0
OPT,6,Dichloroethane[0.50]&R141b[0.50],mixture,Dichloroethane,R141b,0.5,519.55,4734196.485909869,0.1283543382577909,8.890593071604975,0.4705343831551003
OPT,7,IsoButene[0.50]&HeavyWater[0.50],mixture,IsoButene,HeavyWater,0.5,530.9685,17498481.361659892,-0.05,-1.0,-1.0
OPT,8,DimethylCarbonate[0.49]&Dichloroethane[0.51],mixture,DimethylCarbonate,Dichloroethane,0.49,559.346,5125131.514446586,0.130374235173691,3.826524173176909,0.14460599836664034
OPT,9,Water[0.50]&Toluene[0.50],mixture,Water,Toluene,0.5,619.423,7594833.487912931,-0.05,-1.0,-1.0
OPT,10,Methanol[0.48]&Dichloroethane[0.52],mixture,Methanol,Dichloroethane,0.48,538.4437812219811,6332167.00302729,-0.05,-1.0,-1.0
OPT,11,MethylPalmitate[0.50]&n-Butane[0.50],mixture,MethylPalmitate,n-Butane,0.5,719.69401921875,4885022.178823308,-0.05,-1.0,-1.0
OPT,12,EthyleneOxide[0.49]&o-Xylene[0.51],mixture,EthyleneOxide,o-Xylene,0.49,551.20289,4432836.366839325,0.04427260659542355,2.207879229854264,0.7982056331755276
OPT,13,EthyleneOxide[0.48]&Toluene[0.52],mixture,EthyleneOxide,Toluene,0.48,532.7916,4907109.419195357,0.08311568781336832,4.986615726463444,0.8026037291571513
OPT,14,DimethylCarbonate[0.48]&R113[0.52],mixture,DimethylCarbonate,R113,0.48,520.7092,4656210.532389896,0.11987433068533468,6.845900432957776,0.3690385904274105
OPT,15,R21[0.50]&CycloHexane[0.50],mixture,R21,CycloHexane,0.5,502.54,4865392.381361073,0.1046720511812499,10.340537934595096,1.111678291060467
OPT,16,n-Butane[0.48]&Ethanol[0.52],mixture,n-Butane,Ethanol,0.48,466.9878116839776,5493933.428013256,0.08704948666516253,18.2908092296868,2.4503344353409857
OPT,17,R114[0.49]&EthyleneOxide[0.51],mixture,R114,EthyleneOxide,0.49,444.3759,5296920.8149756985,0.10117828414892224,20.445578277777628,3.0843163576894956
OPT,18,R245fa[0.49]&n-Decane[0.51],mixture,R245fa,n-Decane,0.49,524.2619,2903991.378876101,-0.05,-1.0,-1.0
OPT,19,IsoButene[0.49]&Dichloroethane[0.51],mixture,IsoButene,Dichloroethane,0.49,491.28009999999995,5117370.816539634,0.08181398705131729,10.967849044354619,2.0468957691535423
OPT,20,MD4M[0.50]&MD2M[0.50],mixture,MD4M,MD2M,0.5,626.3,978820.673872356,0.0712261780362707,0.046601137388369115,0.0005513547686715358
OPT,21,R113[0.49]&MD3M[0.51],mixture,R113,MD3M,0.49,559.5025,1403287.87530492,-0.05,-1.0,-1.0
OPT,22,Water[0.50]&n-Nonane[0.50],mixture,Water,n-Nonane,0.5,628.26767440625,5206835.5952475425,0.10684392514532076,1.0157809755442342,0.04708412713323949
OPT,23,HeavyWater[0.49]&R245ca[0.51],mixture,HeavyWater,R245ca,0.49,543.7457277079423,6577314.088881765,-0.05,-1.0,-1.0
OPT,24,Acetone[0.50]&Methanol[0.50],mixture,Acetone,Methanol,0.5,504.16797781328125,6006324.125012874,0.13230373442867827,9.753377467723482,0.41237284473509933
OPT,25,EthylBenzene[0.50]&Ethanol[0.50],mixture,EthylBenzene,Ethanol,0.5,563.1867680781249,6059039.958234172,0.11656207447328364,2.7148089379074514,0.11394765247869465
