phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,n-Heptane,pure,n-Heptane,,1.0,541.2259150893126,2773824.280294774,0.1150862156202282,2.561298394032249,0.10010035058513009
INIT,2,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.13138837712998827,3.976286630182401,0.16754859307496486
INIT,3,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13708553798065817,9.4740064111472,0.2806265547217107
INIT,4,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.049048325227498725,3.9952718979411306,1.6719823512629814
INIT,5,R141b,pure,R141b,,1.0,477.5000277059733,4211652.068510759,0.12200678012994666,13.677312636051697,1.1229610345893497
INIT,6,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.1179059448006757,53.75265262328776,5.428591461096171
OPT,7,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0
OPT,8,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0
OPT,9,R142b,pure,R142b,,1.0,410.2602326520994,4054783.4201340955,0.09585829045779685,35.475917466247054,5.077751510663933
OPT,10,MDM,pure,MDM,,1.0,565.3609009312738,1437537.7755043951,0.10066902107771519,0.6228248294715,0.009555866500537795
OPT,11,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0
OPT,12,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0
OPT,13,D5,pure,D5,,1.0,618.2999915047726,1077687.644266743,0.09012851079940538,0.07423606759043709,0.0005378476594226235
OPT,14,R236EA,pure,R236EA,,1.0,412.4089900338652,3413692.778348532,0.0993964935811372,31.214880359471355,2.8837640025496007
OPT,15,MD2M,pure,MD2M,,1.0,599.3992011721302,1144009.0031759262,0.0949415516314885,0.1654317795222352,0.0014170206577130918
OPT,16,IsoButene,pure,IsoButene,,1.0,418.08980215358235,4015706.5347842663,0.09872002521242469,29.35193666753489,4.445679711923821
OPT,17,1-Butene,pure,1-Butene,,1.0,419.29017967227105,4005723.7313242294,0.10583125038723788,32.524516576304066,3.982286524203435
OPT,18,n-Undecane,pure,n-Undecane,,1.0,638.8000144673849,1990452.1527680526,0.09937197735091319,0.13804808466436283,0.0027121981856047936
OPT,19,D4,pure,D4,,1.0,586.5000035318247,1347215.4316793245,0.09010217013824694,0.310939668902464,0.005685901084499162
OPT,20,n-Butane,pure,n-Butane,,1.0,425.125000000008,3796000.0174158094,0.09434940570529823,19.275523833603412,3.3761488211066784
OPT,21,R114,pure,R114,,1.0,420.6077250633603,3352482.0281048496,0.10034898981005433,24.225292160588094,2.9304027111119635
