order,mixture
1,n-Heptane
2,Dichloroethane
3,Methanol
4,CycloHexane
5,R141b
6,SulfurDioxide
7,MethylLinoleate
8,MethylOleate
9,R142b
10,MDM
11,MethylLinolenate
12,MethylPalmitate
13,D5
14,R236EA
15,MD2M
16,IsoButene
17,1-Butene
18,n-Undecane
19,D4
20,n-Butane
21,R114
