phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,Isohexane,pure,Isohexane,,1.0,497.70089775111575,3042658.694875517,0.1135516132446287,6.722691019589606,0.4235063965080749,3.6
INIT,2,R245fa,pure,R245fa,,1.0,427.00998969559254,3650995.024128124,0.10745571266198184,25.37592459565767,2.158004835368376,4.6
INIT,3,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12780443207486655,4.117709099962705,0.20566026358965905,5.6
INIT,4,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.11784418487413792,1.4325071646133298,0.06746474741999327,6.6
INIT,5,p-Xylene,pure,p-Xylene,,1.0,616.1680019419451,3531521.052252691,0.11642934205930774,0.7123203156930692,0.024941594111850797,7.6
OPT,6,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13609415352484996,9.219892716213606,0.28143694716399914,8.6
OPT,7,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.13024737660292737,3.98448588503599,0.17507107576501368,9.6
OPT,8,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.12533555771662316,26.678761792004543,2.469872987338452,10.6
OPT,9,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.1331827390104093,6.525094789611138,0.14566957014437532,11.6
OPT,10,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12710657427590855,3.3492384403365527,0.11982404828982933,12.6
OPT,11,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12837003007813752,8.38769671766119,0.4652124405612183,13.6
OPT,12,1-Butene,pure,1-Butene,,1.0,419.29017967227105,4005723.7313242294,0.10593737211193051,33.24834314165265,4.002881051017916,14.6
OPT,13,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.12238142815951972,8.63853810353829,0.6670721477591627,15.6
OPT,14,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.1236849989699309,4.032988972238565,0.2079478555567661,16.6
OPT,15,DiethylEther,pure,DiethylEther,,1.0,467.8996408899039,3717320.6335552176,0.1140764635671191,13.446426977736854,1.0572646603996443,17.6
OPT,16,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.01232207030135695,0.9066331207135977,0.7194627383167309,18.6
OPT,17,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.13070166777682832,2.444011095176818,0.05913187133912071,19.9
