phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.12717222544843718,0.8535060634366286,0.019529788908479655
INIT,2,R245ca,pure,R245ca,,1.0,447.5699955219675,3940740.1841818695,0.11140624872238834,18.98880311041447,1.4740736377971317
INIT,3,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12821445513625118,3.4632286286534115,0.11970898176698841
INIT,4,R114,pure,R114,,1.0,420.6077250633603,3352482.0281048496,0.09722935491872851,21.328370870865115,2.923440232269099
INIT,5,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.12497907137409206,0.7536979348936181,0.017749112453658258
OPT,1,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.11091659668841904,2.3330314854942333,0.1398618268602159
OPT,2,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.12323211868660966,0.8520157256818041,0.02312131231789862
OPT,3,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.11887785458377179,0.8781501623656766,0.028848426907652075
OPT,4,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.12776296671599768,0.8956764550379196,0.02020886296893325
OPT,5,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.05182883959265748,0.9043258552252331,0.28841597097424393
OPT,6,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.09822194857819465,3.4387816343057134,0.34782152863060384
OPT,7,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12723234162870686,3.473885901073703,0.1249373668444859
OPT,8,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12797348260422575,3.448662102927098,0.1202070283847037
OPT,9,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.11202955970414745,0.7562399890464352,0.030909172660048768
OPT,10,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12477186552332337,3.247084431620091,0.12621071821451876
OPT,11,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.1264919751654218,3.418592483532772,0.12601759306752228
OPT,12,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12531906304715168,3.3740433617351315,0.1297419902089338
OPT,13,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.1273490403270749,3.359277449463943,0.11913787967843051
OPT,14,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.1262590413115184,0.7397382072513726,0.016381199136210126
OPT,15,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.12397454458950916,0.7523627749772664,0.018512542793387782
OPT,16,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.0963803681388534,3.2129380757770427,0.3402286559085771
OPT,17,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12570625427515783,3.463114448551728,0.13211176460621132
OPT,18,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12559110847561109,3.2829231872556495,0.12396427404394947
OPT,19,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12676044725595342,3.2990741708668914,0.1191457991404514
OPT,20,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12722851534231064,3.3463939282427364,0.1191187327534155
