phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,p-Xylene[0.46]&R11[0.54],mixture,p-Xylene,R11,0.46,537.83668,4008198.841325782,0.051290793581886394,2.176164894923065,0.6869456440617857,5.2
INIT,2,R11[0.47]&1-Butene[0.53],mixture,R11,1-Butene,0.47000000000000003,443.6454,4329390.192802804,0.11899351994618741,25.254144898243712,2.3448546189494515,6.2
INIT,3,R11[0.34]&p-Xylene[0.66],mixture,R11,p-Xylene,0.34,566.84828,3832489.6941204704,0.04792708694564704,1.839214657855387,0.5623820276194488,7.2
INIT,4,p-Xylene[0.30]&R11[0.70],mixture,p-Xylene,R11,0.3,514.6274,4147897.3846933767,0.0793402521465014,4.423679527893885,0.8110095200893698,8.2
INIT,5,MD2M[0.42]&p-Xylene[0.58],mixture,MD2M,p-Xylene,0.42,609.12544,1871520.298765164,0.10230964413321726,0.43378622104113224,0.007197921598942423,9.2
OPT,6,n-Dodecane[0.49]&MD4M[0.51],mixture,n-Dodecane,MD4M,0.49,655.601,1121957.7545048972,-0.05,-1.0,-1.0,10.2
OPT,7,Ethanol[0.49]&IsoButene[0.51],mixture,Ethanol,IsoButene,0.49,464.11544880363385,5699195.804226188,0.08729753054306237,19.85303930312715,2.7718783115222316,11.2
OPT,8,Neopentane[0.48]&1-Butene[0.52],mixture,Neopentane,1-Butene,0.48,426.226,3520909.616397909,0.09971783304722204,20.219572120149913,2.9385512052071734,12.2
OPT,9,Isopentane[0.49]&R365MFC[0.51],mixture,Isopentane,R365MFC,0.49,442.7933460071955,3200458.10922164,0.10959114021433364,17.470294118228498,1.3906790390969106,13.2
OPT,10,MD4M[0.48]&D5[0.52],mixture,MD4M,D5,0.48,635.0519999999999,986799.7621205866,-0.05,-1.0,-1.0,14.2
OPT,11,Methanol[0.50]&MethylOleate[0.50],mixture,Methanol,MethylOleate,0.5,647.69,1482021.5310027844,-0.05,-1.0,-1.0,15.2
OPT,12,Isohexane[0.49]&Novec649[0.51],mixture,Isohexane,Novec649,0.49,469.1961,2254605.1134397956,0.10058512275901085,7.511649606057259,0.44829877075551444,16.2
OPT,13,Acetone[0.49]&Isopentane[0.51],mixture,Acetone,Isopentane,0.49,464.49644625842916,3832849.298600421,0.11813625778179826,14.121592493202765,1.1215444817828712,17.2
OPT,14,R1234ze(Z)[0.49]&R113[0.51],mixture,R1234ze(Z),R113,0.49,455.87940000000003,3788223.6202929504,0.10868299456297528,15.277152062001061,1.439175913038424,18.2
OPT,15,Isopentane[0.50]&Ethanol[0.50],mixture,Isopentane,Ethanol,0.5,472.101160203125,4410602.2763922615,0.11436947965253405,14.215712341369521,0.8576341333169023,19.2
OPT,16,1-Butene[0.50]&HeavyWater[0.50],mixture,1-Butene,HeavyWater,0.5,531.5685,17726722.967230488,-0.05,-1.0,-1.0,20.2
