phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,Novec649,pure,Novec649,,1.0,441.81001489490177,1869027.1118194864,0.08805606160633098,9.570397455713142,0.6094455018220425,1.0
INIT,2,trans-2-Butene,pure,trans-2-Butene,,1.0,428.61053576550944,4019095.037933443,0.11078177647204866,28.503946399302382,3.1821185465684225,2.0
INIT,3,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.12721574512249922,8.139524516415554,0.46640290577648624,3.0
INIT,4,R123,pure,R123,,1.0,456.8300258131298,3661805.269435811,0.11692929015724043,15.995344413554228,1.3094668632922235,4.0
INIT,5,DiethylEther,pure,DiethylEther,,1.0,467.8996408899039,3717320.6335552176,0.11474432771165238,13.490587431793262,1.0377942780623985,5.0
OPT,1,Cyclopentane,pure,Cyclopentane,,1.0,511.7200672568634,4582765.586028514,0.1253375154715116,8.834531944638073,0.625617680577165,6.0
OPT,2,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.1328502265306337,2.6305135811485285,0.06668918385857842,7.0
OPT,3,n-Nonane,pure,n-Nonane,,1.0,594.5478132119172,2281911.0314392075,0.10016404597210184,0.4268007746656939,0.015273818534872348,8.0
OPT,4,n-Decane,pure,n-Decane,,1.0,617.6988452458754,2101336.691813891,0.11001981475945309,0.2868039896984598,0.004427907703643152,9.0
OPT,5,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.12724715928070243,2.141043888131865,0.05684297598758011,10.0
OPT,6,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.10465369133648654,2.4704145576814955,0.2227192810063228,11.0
OPT,7,R245fa,pure,R245fa,,1.0,427.00998969559254,3650995.024128124,0.1074158472154108,25.56775688941643,2.171865072582722,12.0
OPT,8,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.12935852084750105,3.880749990863268,0.17466100828368264,13.0
OPT,9,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,0.006563288937415395,0.07848827424659327,0.06633563441229773,14.0
OPT,10,n-Octane,pure,n-Octane,,1.0,568.7399999458576,2483591.1977593484,0.11500359228786884,1.2481133931157868,0.033023381255713274,15.0
OPT,11,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12666771157566253,3.335620462887601,0.12128059180039225,16.0
OPT,12,D6,pure,D6,,1.0,645.7582612427082,961415.9797965303,0.06649905107115661,0.028443473390389183,0.0009425911886246081,17.0
OPT,13,p-Xylene,pure,p-Xylene,,1.0,616.1680019419451,3531521.052252691,0.12435326788249704,0.803713005410523,0.020711697722704165,18.0
OPT,14,Isohexane,pure,Isohexane,,1.0,497.70089775111575,3042658.694875517,0.11302580548173698,6.573504061566669,0.421980170961657,19.0
OPT,15,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13459513450588037,9.157861819045667,0.29483663372900865,20.0
