order,mixture
1,Novec649
2,trans-2-Butene
3,Acetone
4,R123
5,DiethylEther
1,Cyclopentane
2,Water
3,n-Nonane
4,n-Decane
5,HeavyWater
6,CycloHexane
7,R245fa
8,Dichloroethane
9,n-Dodecane
10,n-Octane
11,DimethylCarbonate
12,D6
13,p-Xylene
14,Isohexane
15,Methanol
