order,mixture
1,n-Undecane
2,DiethylEther
3,MethylPalmitate
4,n-Nonane
5,MethylOleate
1,n-Nonane
2,DiethylEther
3,DiethylEther
4,DiethylEther
5,DiethylEther
6,DiethylEther
7,DiethylEther
8,DiethylEther
9,DiethylEther
10,DiethylEther
11,DiethylEther
12,DiethylEther
13,DiethylEther
14,DiethylEther
15,DiethylEther
16,DiethylEther
17,DiethylEther
18,DiethylEther
19,DiethylEther
20,DiethylEther
