order,mixture
1,Isopentane
2,Benzene
3,Water
4,D4
5,Toluene
1,Water
2,Water
3,Water
4,Water
5,Benzene
6,Benzene
7,Benzene
8,Benzene
9,Benzene
10,Benzene
11,Benzene
12,Benzene
13,Benzene
14,Benzene
15,Toluene
16,Benzene
17,Benzene
18,Toluene
19,Benzene
20,Toluene
