phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.11417818294282789,12.089358808500702,0.980768613143748,2.0
INIT,2,Isopentane,pure,Isopentane,,1.0,460.3497947114459,3378217.2241799296,0.11007405572522626,13.631785522686545,1.304452182120561,3.0
INIT,3,R1234ze(Z),pure,R1234ze(Z),,1.0,423.2703783954189,3530642.6307265745,0.10930243818697961,26.429014892385904,2.4772020188499084,4.0
INIT,4,n-Undecane,pure,n-Undecane,,1.0,638.8000144673849,1990452.1527680526,0.11051604334911534,0.13885130415746225,0.0013818918851372518,5.0
INIT,5,EthylBenzene,pure,EthylBenzene,,1.0,617.1199997949194,3622442.1281439885,0.125688922001307,0.9742233638895591,0.024428316320657006,6.0
OPT,6,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.12919392449661302,1.9197581237676318,0.06302873704502317,7.0
OPT,7,Dichloroethane,pure,Dichloroethane,,1.0,561.5800290671409,5226120.870131313,0.13141782684272602,3.9918200949719416,0.1682225462212414,8.0
OPT,8,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13132780264629343,8.308350764111667,0.2942593781294876,9.0
OPT,9,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.09199829216899531,2.5664220856562707,0.25429650412220395,10.0
OPT,10,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.12901112453709931,5.895416844006413,0.15224791699041706,11.0
OPT,11,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11062910264521653,43.62591274907232,5.589823165114545,12.0
OPT,12,Benzene,pure,Benzene,,1.0,562.0196911219722,4906288.781088226,0.12475315007716777,3.691119936327497,0.19901550816087638,13.0
OPT,13,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0,14.0
OPT,14,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12771833943011404,3.4281351320022764,0.12050238620384747,15.0
OPT,15,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,16.0
OPT,16,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0,17.0
OPT,17,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0,18.0
OPT,18,o-Xylene,pure,o-Xylene,,1.0,630.259003064399,3737459.7566424324,0.11714782164185504,0.656279512365234,0.0209955509444629,19.0
OPT,19,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12303138400484856,3.8965833373664314,0.2045144957909318,20.0
