phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,R113[0.49]&D6[0.51],mixture,R113,D6,0.49,568.0807,1356693.083551696,-0.05,-1.0,-1.0
INIT,2,SulfurDioxide[0.49]&R141b[0.51],mixture,SulfurDioxide,R141b,0.49,454.5386,5236839.803115312,0.1255621616041393,26.966136744771084,2.056456468617284
INIT,3,m-Xylene[0.49]&1-Butene[0.51],mixture,m-Xylene,1-Butene,0.49,516.114,3517740.684182061,0.01741949073406559,2.75787655573644,1.8723043633403444
INIT,4,n-Butane[0.45]&R245fa[0.55],mixture,n-Butane,R245fa,0.45,406.7579380883915,3575328.967353462,0.08731595418661461,19.434074472648575,3.470331192197818
INIT,5,MethylOleate[0.50]&CycloHexane[0.50],mixture,MethylOleate,CycloHexane,0.5,667.8,1852310.426502011,-0.05,-1.0,-1.0
OPT,1,R141b[0.49]&SulfurDioxide[0.51],mixture,R141b,SulfurDioxide,0.49,453.6014,5299480.2457025135,0.12572721542565893,28.416100105883764,2.1646267225371694
OPT,2,R141b[0.29]&1-Butene[0.71],mixture,R141b,1-Butene,0.29,436.17089999999996,4224698.3763231505,0.11594377112221106,26.102839360425,2.532476049032618
OPT,3,1-Butene[0.49]&SulfurDioxide[0.51],mixture,1-Butene,SulfurDioxide,0.49,425.07849999999996,8722561.853933608,0.09123478221809252,44.729208506485165,7.972906457708859
OPT,4,1-Butene[0.46]&R141b[0.54],mixture,1-Butene,R141b,0.46,450.7234,4306609.170433533,0.11867497934925063,22.576527498053217,1.9679124559627803
OPT,5,SulfurDioxide[0.25]&R141b[0.75],mixture,SulfurDioxide,R141b,0.25,465.78499999999997,4631224.282901314,0.1179699430837485,15.89079438423771,1.4401326110288326
OPT,6,SulfurDioxide[0.27]&R141b[0.73],mixture,SulfurDioxide,R141b,0.27,464.8478,4672875.4997711675,0.12661785127435723,19.65896114259439,1.3956304311009147
OPT,7,SulfurDioxide[0.30]&R141b[0.70],mixture,SulfurDioxide,R141b,0.3,463.442,4738009.156650855,0.12767957815200154,21.375975093026362,1.475298266970752
OPT,8,SulfurDioxide[0.10]&HeavyWater[0.90],mixture,SulfurDioxide,HeavyWater,0.1,622.5263,17645032.857812703,-0.05,-1.0,-1.0
OPT,9,1-Butene[0.32]&SulfurDioxide[0.68],mixture,1-Butene,SulfurDioxide,0.32,427.008,9571199.007939614,0.0940186662966365,45.79626553164372,8.078258336433635
OPT,10,1-Butene[0.35]&SulfurDioxide[0.65],mixture,1-Butene,SulfurDioxide,0.35000000000000003,426.6675,9478406.906617364,0.05399814983152663,38.64867409192691,16.175733876084184
OPT,11,1-Butene[0.43]&SulfurDioxide[0.57],mixture,1-Butene,SulfurDioxide,0.43,425.7595,9103633.516397772,0.08072854996720494,41.21524844244325,9.735669505289062
OPT,12,R245fa[0.50]&n-Butane[0.50],mixture,R245fa,n-Butane,0.5,405.776711484375,3557108.1950331037,0.08675874763256307,21.75464424455843,3.958376960962568
OPT,13,n-Butane[0.50]&1-Butene[0.50],mixture,n-Butane,1-Butene,0.5,421.80780553475,3899006.3323835763,0.10500329310644495,28.787866757399236,3.6644816897208803
OPT,14,n-Butane[0.42]&1-Butene[0.58],mixture,n-Butane,1-Butene,0.42,421.34614595239196,3915489.0670624753,0.09479182305143638,20.750770061611675,3.698549623875974
OPT,15,1-Butene[0.38]&SulfurDioxide[0.62],mixture,1-Butene,SulfurDioxide,0.38,426.327,9358111.365739444,0.04814028928322441,27.907683765441924,13.077671602038361
OPT,16,1-Butene[0.39]&SulfurDioxide[0.61],mixture,1-Butene,SulfurDioxide,0.39,426.2135,9312367.197438262,0.04071671957248407,34.828770502309254,18.578446352529188
OPT,17,n-Butane[0.30]&R141b[0.70],mixture,n-Butane,R141b,0.3,461.7875,4249504.675625888,0.12161947863398118,18.60392986694437,1.4607947399647443
OPT,18,1-Butene[0.28]&R141b[0.72],mixture,1-Butene,R141b,0.28,461.20120000000003,4306439.530599859,0.11894386063704224,18.289447176367826,1.5577172515966378
OPT,19,1-Butene[0.13]&n-Butane[0.87],mixture,1-Butene,n-Butane,0.13,424.1973525628325,3823187.7775812033,0.09672007516040641,20.564125623271224,3.39851359791779
OPT,20,1-Butene[0.30]&R141b[0.70],mixture,1-Butene,R141b,0.3,460.03700000000003,4308849.534214295,0.12055326037002818,19.77292596749435,1.6053548561552393
