phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,p-Xylene[0.46]&R11[0.54],mixture,p-Xylene,R11,0.46,537.83668,4008198.841325782,0.051290793581886394,2.176164894923065,0.6869456440617857,5.2
INIT,2,R11[0.47]&1-Butene[0.53],mixture,R11,1-Butene,0.47000000000000003,443.6454,4329390.192802804,0.11899351994618741,25.254144898243712,2.3448546189494515,6.2
INIT,3,R11[0.34]&p-Xylene[0.66],mixture,R11,p-Xylene,0.34,566.84828,3832489.6941204704,0.04792708694564704,1.839214657855387,0.5623820276194488,7.2
INIT,4,p-Xylene[0.30]&R11[0.70],mixture,p-Xylene,R11,0.3,514.6274,4147897.3846933767,0.0793402521465014,4.423679527893885,0.8110095200893698,8.2
INIT,5,MD2M[0.42]&p-Xylene[0.58],mixture,MD2M,p-Xylene,0.42,609.12544,1871520.298765164,0.10230964413321726,0.43378622104113224,0.007197921598942423,9.2
OPT,6,n-Dodecane[0.49]&MD4M[0.51],mixture,n-Dodecane,MD4M,0.49,655.601,1121957.7545048972,-0.05,-1.0,-1.0,10.2
OPT,7,Ethanol[0.49]&IsoButene[0.51],mixture,Ethanol,IsoButene,0.49,464.11544880363385,5699195.804226188,0.08729753054306237,19.85303930312715,2.7718783115222316,11.2
OPT,8,Neopentane[0.48]&1-Butene[0.52],mixture,Neopentane,1-Butene,0.48,426.226,3520909.616397909,0.09971783304722204,20.219572120149913,2.9385512052071734,12.2
OPT,9,Isopentane[0.49]&R365MFC[0.51],mixture,Isopentane,R365MFC,0.49,442.7933460071955,3200458.10922164,0.10959114021433364,17.470294118228498,1.3906790390969106,13.2
OPT,10,DiethylEther[0.50]&R123[0.50],mixture,DiethylEther,R123,0.5,461.7655,3767096.2384420726,0.11096073138496985,14.500561175282314,1.3438067968026504,14.2
OPT,11,SulfurDioxide[0.50]&IsoButene[0.50],mixture,SulfurDioxide,IsoButene,0.5,412.99143592656253,5379314.943958219,0.0976818977310554,34.09756192673672,5.668145207310879,15.2
OPT,12,MethylLinoleate[0.50]&Isohexane[0.50],mixture,MethylLinoleate,Isohexane,0.5,634.85,1824802.158130731,-0.05,-1.0,-1.0,16.2
OPT,13,Water[0.49]&IsoButene[0.51],mixture,Water,IsoButene,0.49,530.30294,17345913.271275975,-0.05,-1.0,-1.0,17.2
OPT,14,Benzene[0.50]&n-Dodecane[0.50],mixture,Benzene,n-Dodecane,0.5,641.5780034375,3570725.6278145714,0.020884843562950783,0.26854250536292884,0.13766216871785503,18.2
OPT,15,D6[0.48]&n-Heptane[0.52],mixture,D6,n-Heptane,0.48,590.8784,1346658.2757165069,0.006658165971246245,0.11781689577745173,0.08950998082421845,19.2
OPT,16,MDM[0.50]&R40[0.50],mixture,MDM,R40,0.5,490.83045000000004,2407858.514206424,-0.05,-1.0,-1.0,20.2
