order,mixture
1,m-Xylene[0.49]&DiethylEther[0.51]
2,Benzene[0.22]&R21[0.78]
3,R113[0.16]&n-Butane[0.84]
4,Benzene[0.33]&n-Butane[0.67]
5,EthylBenzene[0.43]&D6[0.57]
6,Benzene[0.14]&R21[0.86]
7,Benzene[0.40]&R21[0.60]
8,Benzene[0.46]&R21[0.54]
9,Benzene[0.48]&R21[0.52]
10,Benzene[0.49]&R21[0.51]
11,Benzene[0.50]&R21[0.50]
12,R21[0.47]&Benzene[0.53]
13,Benzene[0.50]&n-Butane[0.50]
14,R21[0.34]&Benzene[0.66]
