order,mixture
1,R40
2,SulfurDioxide
3,DiethylEther
4,MD3M
5,R1233zd(E)
6,Dichloroethane
7,Toluene
8,Methanol
9,MethylLinoleate
10,MethylLinolenate
11,Water
12,Ethanol
13,o-Xylene
14,Novec649
15,Benzene
16,R142b
17,EthyleneOxide
18,DimethylCarbonate
19,Isohexane
20,CycloHexane
21,MethylPalmitate
22,m-Xylene
23,R21
24,Cyclopentane
25,Acetone
26,EthylBenzene
27,n-Heptane
28,n-Hexane
