phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,R40[0.50]&R141b[0.50],mixture,R40,R141b,0.5,446.9,5142690.930130879,0.11606316636747059,31.311678451426847,3.2085807500891383
INIT,2,SulfurDioxide[0.50]&MD2M[0.50],mixture,SulfurDioxide,MD2M,0.5,515.0196009020968,1998168.308363312,-0.05,-1.0,-1.0
INIT,3,DiethylEther[0.49]&R11[0.51],mixture,DiethylEther,R11,0.49,468.94910000000004,4296011.131171089,0.1181340346332631,16.021344183430394,1.3723266187781062
INIT,4,MD3M[0.50]&MethylOleate[0.50],mixture,MD3M,MethylOleate,0.5,705.48,1203468.9932869133,-0.05,-1.0,-1.0
INIT,5,R1233zd(E)[0.50]&EthyleneOxide[0.50],mixture,R1233zd(E),EthyleneOxide,0.5,454.26,5264553.471670902,0.11196478329436066,22.033858421400016,2.4327508601971606
OPT,1,R11[0.50]&DiethylEther[0.50],mixture,R11,DiethylEther,0.5,468.905,4288304.711973092,0.04849550538006808,15.966857130693901,7.392793937643002
OPT,2,R141b[0.50]&EthyleneOxide[0.50],mixture,R141b,EthyleneOxide,0.5,473.21000000000004,5257620.468397471,0.03975694002586012,18.850706569095713,10.451052844603293
OPT,3,R1233zd(E)[0.49]&R40[0.51],mixture,R1233zd(E),R40,0.49,427.717,4819258.088739138,0.11080852640798226,32.61030343373509,3.492069554607689
OPT,4,R1233zd(E)[0.50]&R40[0.50],mixture,R1233zd(E),R40,0.5,427.95000000000005,4791086.799664559,0.10259083199068975,26.280569168628528,3.639408391021977
OPT,5,R11[0.50]&R1233zd(E)[0.50],mixture,R11,R1233zd(E),0.5,455.355,4329062.504917896,0.11634247724851325,19.712617235301472,1.8381535857963276
OPT,6,R11[0.50]&R40[0.50],mixture,R11,R40,0.5,443.70500000000004,5585502.478122792,0.11836567224678983,34.88981966922588,3.5827373229072625
OPT,7,R11[0.05]&Water[0.95],mixture,R11,Water,0.05,638.2966999999159,18382181.61035788,-0.05,-1.0,-1.0
OPT,8,R11[0.05]&HeavyWater[0.95],mixture,R11,HeavyWater,0.05,635.2101499839113,18115979.400078848,-0.05,-1.0,-1.0
OPT,9,R11[0.05]&Methanol[0.95],mixture,R11,Methanol,0.05,511.26603708683297,7875624.848211553,-0.05,-1.0,-1.0
OPT,10,R1233zd(E)[0.38]&EthyleneOxide[0.62],mixture,R1233zd(E),EthyleneOxide,0.38,457.77840000000003,5696762.533220719,0.033259201252899794,25.099337501762395,15.333692928339008
OPT,11,R40[0.38]&R141b[0.62],mixture,R40,R141b,0.38,454.244,4883716.414880233,0.11551291566866052,26.68232406659715,2.6273578434056812
OPT,12,R40[0.39]&R141b[0.61],mixture,R40,R141b,0.39,453.63199999999995,4904249.752624461,0.09559470493158109,27.074298527615976,4.516727466224679
OPT,13,R1233zd(E)[0.30]&EthyleneOxide[0.70],mixture,R1233zd(E),EthyleneOxide,0.3,460.12399999999997,5999563.587849893,0.12112888519034645,25.13585494852666,2.3137107255709637
OPT,14,R1233zd(E)[0.36]&R11[0.64],mixture,R1233zd(E),R11,0.36,459.7664,4415476.98354201,0.11854074974683412,19.147955771471985,1.7472012775296801
OPT,15,R1233zd(E)[0.27]&R11[0.73],mixture,R1233zd(E),R11,0.27,462.6023,4444743.096813266,0.09897092359904476,13.591547679347238,2.150181287159812
OPT,16,R1233zd(E)[0.26]&R11[0.74],mixture,R1233zd(E),R11,0.26,462.9174,4446717.115399596,0.11989788801790235,18.507791362787565,1.6733024786017399
OPT,17,R1233zd(E)[0.25]&EthyleneOxide[0.75],mixture,R1233zd(E),EthyleneOxide,0.25,461.59000000000003,6196263.960283025,0.11546978540357276,24.606086309484684,2.700953622876645
OPT,18,R1233zd(E)[0.33]&EthyleneOxide[0.67],mixture,R1233zd(E),EthyleneOxide,0.33,459.24440000000004,5884418.308349761,0.1177524854911711,24.65594236471549,2.4648501783515306
OPT,19,R1233zd(E)[0.28]&R11[0.72],mixture,R1233zd(E),R11,0.28,462.28720000000004,4442513.02510108,0.09794868879128342,11.128356813581282,1.778526264446285
OPT,20,R1233zd(E)[0.16]&R141b[0.84],mixture,R1233zd(E),R141b,0.16,471.436,4132022.120142911,0.12017891574843981,14.794805146504343,1.2434256965887138
