phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,m-Xylene[0.49]&Isopentane[0.51],mixture,m-Xylene,Isopentane,0.49,537.0545999999999,3504701.8383010253,0.050285894660638035,2.5517162996070786,0.7648957486017031,1.0
INIT,2,R245ca[0.49]&MethylPalmitate[0.51],mixture,R245ca,MethylPalmitate,0.49,604.3593,2065264.451919195,-0.05,-1.0,-1.0,2.0
INIT,3,DimethylCarbonate[0.49]&MethylLinolenate[0.51],mixture,DimethylCarbonate,MethylLinolenate,0.49,680.4200000000001,2780360.9080700013,-0.05,-1.0,-1.0,3.0
INIT,4,R114[0.50]&MD2M[0.50],mixture,R114,MD2M,0.5,509.115,1559774.0375087606,-0.05,-1.0,-1.0,4.0
INIT,5,o-Xylene[0.48]&Neopentane[0.52],mixture,o-Xylene,Neopentane,0.48,528.06912,3389352.0818960452,0.02841680191718361,2.2058719225527423,1.1202705889709066,5.0
OPT,1,Isopentane[0.49]&m-Xylene[0.51],mixture,Isopentane,m-Xylene,0.49,540.1854000000001,3507618.098029009,0.058954135454535275,2.54444816514771,0.5877807368725012,6.0
OPT,2,m-Xylene[0.30]&Isopentane[0.70],mixture,m-Xylene,Isopentane,0.3,507.312,3468775.316107528,0.07681894102004722,4.3166288784026845,0.7075867946321746,7.0
OPT,3,m-Xylene[0.40]&Isopentane[0.60],mixture,m-Xylene,Isopentane,0.4,522.966,3489582.448400902,0.06826815113291335,3.2959574317435645,0.6305394720169244,8.0
OPT,4,m-Xylene[0.41]&Isopentane[0.59],mixture,m-Xylene,Isopentane,0.41000000000000003,524.5314,3491427.1728143296,0.03668670140638677,3.0143522585257396,1.3469770241467316,9.0
OPT,5,Isopentane[0.47]&m-Xylene[0.53],mixture,Isopentane,m-Xylene,0.47000000000000003,543.3162,3510377.487243454,0.04855494545259627,2.165490783105719,0.6627267763031561,10.0
OPT,6,Isopentane[0.37]&m-Xylene[0.63],mixture,Isopentane,m-Xylene,0.37,558.9702,3521890.469744674,0.05710829805536216,2.1133986063775745,0.47916427297773373,11.0
OPT,7,Isopentane[0.05]&m-Xylene[0.95],mixture,Isopentane,m-Xylene,0.05,609.063,3535396.203271882,0.07471998160432063,0.9690497657695526,0.11183145270855614,12.0
OPT,8,Isopentane[0.05]&Neopentane[0.95],mixture,Isopentane,Neopentane,0.05,435.0705,3202652.374696529,0.0821654996055378,11.88347063395515,2.568422478255813,13.0
OPT,9,Isopentane[0.11]&Neopentane[0.89],mixture,Isopentane,Neopentane,0.11,436.66710000000006,3210400.8219260024,0.09434447419599562,14.983779450265743,2.3026323033293257,14.0
OPT,10,Neopentane[0.37]&Isopentane[0.63],mixture,Neopentane,Isopentane,0.37,450.50430000000006,3291805.488270347,0.10999433572944987,16.689947760998496,1.5572146461143037,15.0
OPT,11,Neopentane[0.49]&Isopentane[0.51],mixture,Neopentane,Isopentane,0.49,447.3111,3269845.947449703,0.10909129241086835,17.310077125875754,1.656964585739676,16.0
OPT,12,Neopentane[0.11]&Water[0.89],mixture,Neopentane,Water,0.11,623.62684,25712627.474797193,-0.05,-1.0,-1.0,17.0
OPT,13,Isopentane[0.48]&Neopentane[0.52],mixture,Isopentane,Neopentane,0.48,446.51279999999997,3264722.348923971,0.10906980036547946,17.645343751338952,1.6869382332295806,18.0
OPT,14,Isopentane[0.49]&Neopentane[0.51],mixture,Isopentane,Neopentane,0.49,446.7789,3266415.09864546,0.10930977174089286,17.620715982041915,1.6719979915233565,19.0
OPT,15,Isopentane[0.50]&Neopentane[0.50],mixture,Isopentane,Neopentane,0.5,447.045,3268122.881933663,0.1067811098094717,16.071737619949985,1.6684856833246873,20.0
