order,mixture
1,R40
2,R141b
3,Acetone
4,MethylOleate
5,MDM
1,1-Butene
2,n-Dodecane
3,MD4M
4,D4
5,cis-2-Butene
6,R245ca
7,MM
8,Methanol
9,HeavyWater
10,Ethanol
11,Water
12,Toluene
13,R21
14,D5
15,Dichloroethane
