order,mixture
1,n-Dodecane
2,Methanol
3,R236EA
4,Toluene
5,R21
6,Novec649
7,MethylOleate
8,MethylLinoleate
9,MethylLinolenate
10,MethylPalmitate
11,n-Heptane
12,D6
13,R142b
14,DiethylEther
15,n-Nonane
16,trans-2-Butene
17,IsoButene
18,D4
19,R365MFC
20,n-Decane
21,Neopentane
22,R245ca
23,R114
24,n-Butane
25,MD2M
