phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,R236EA[0.43]&R40[0.57],mixture,R236EA,R40,0.43,414.6402,4789237.898786541,0.10589172108909499,40.22316908802516,4.3812405363084,5.3
INIT,2,MethylLinolenate[0.49]&R141b[0.51],mixture,MethylLinolenate,R141b,0.49,635.035,1958328.68143371,-0.05,-1.0,-1.0,6.3
INIT,3,n-Butane[0.49]&MD2M[0.51],mixture,n-Butane,MD2M,0.49,514.00525,1607710.725258102,-0.05,-1.0,-1.0,7.3
INIT,4,R236EA[0.46]&R40[0.54],mixture,R236EA,R40,0.46,414.5244,4694872.724315294,0.10614929870666485,42.13005741006894,4.244835463817492,8.3
INIT,5,n-Butane[0.32]&R141b[0.68],mixture,n-Butane,R141b,0.32,460.74,4247048.6791240005,0.12014718212401111,18.56581527342496,1.5241592006201847,9.3
OPT,6,SulfurDioxide[0.49]&n-Decane[0.51],mixture,SulfurDioxide,n-Decane,0.49,526.0406,4027244.4620364597,-0.05,-1.0,-1.0,10.3
OPT,7,n-Butane[0.47]&trans-2-Butene[0.53],mixture,n-Butane,trans-2-Butene,0.47000000000000003,426.15938413438107,3903649.8370515443,0.10593293854160056,25.660051819144666,3.2751836217920776,11.3
OPT,8,Cyclopentane[0.50]&cis-2-Butene[0.50],mixture,Cyclopentane,cis-2-Butene,0.5,473.735,4392845.689887008,0.11653165134273477,16.1271230130691,1.4886363646584717,12.3
OPT,9,1-Butene[0.50]&MM[0.50],mixture,1-Butene,MM,0.5,468.995,2565507.476959593,0.05812870935766865,7.151151883483534,1.5625643628146066,13.3
OPT,10,Acetone[0.49]&EthyleneOxide[0.51],mixture,Acetone,EthyleneOxide,0.49,488.1182,7167599.101868013,0.12304149949524404,21.00830636055994,1.7134749883959053,14.3
OPT,11,DimethylCarbonate[0.49]&R40[0.51],mixture,DimethylCarbonate,R40,0.49,485.24300000000005,5599989.246228037,0.05642969779926097,10.369606303041545,3.426032902631346,15.3
OPT,12,D6[0.49]&R123[0.51],mixture,D6,R123,0.49,549.4160099999999,1332988.064628611,-0.05,-1.0,-1.0,16.3
OPT,13,MethylLinoleate[0.50]&MethylPalmitate[0.50],mixture,MethylLinoleate,MethylPalmitate,0.5,763.6659432988749,1363871.9137372382,-0.05,-1.0,-1.0,17.3
OPT,14,R40[0.49]&SulfurDioxide[0.51],mixture,R40,SulfurDioxide,0.49,423.61339999999996,7137759.765650631,0.10899756135483055,44.11004950086455,6.238331059486283,18.3
OPT,15,HeavyWater[0.50]&Isopentane[0.50],mixture,HeavyWater,Isopentane,0.5,552.0985000000001,7242493.4773019375,0.10102393597361185,6.526222759631893,0.6027271972555538,19.3
OPT,16,p-Xylene[0.49]&R142b[0.51],mixture,p-Xylene,R142b,0.49,511.15492,3896208.348403884,0.009328415720998233,2.84382478797897,2.318927585078277,20.3
