phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,IsoButene[0.46]&DiethylEther[0.54],mixture,IsoButene,DiethylEther,0.46,444.33939999999996,4090169.3541236985,0.10930261507417578,21.902777291264478,2.0557854768895285
INIT,2,R113[0.48]&SulfurDioxide[0.52],mixture,R113,SulfurDioxide,0.48,457.79359999999997,6349848.584341384,0.10161049975524139,28.42455536062036,3.7740223349529916
INIT,3,DimethylCarbonate[0.50]&n-Decane[0.50],mixture,DimethylCarbonate,n-Decane,0.5,583.3380721562501,3625391.434599733,0.08045095514035144,0.9726442060582017,0.07641467503068959
INIT,4,MD2M[0.49]&MM[0.51],mixture,MD2M,MM,0.49,558.2429999999999,1437747.5865682478,0.06455362618455095,0.5707733829639648,0.03447631991769874
INIT,5,n-Undecane[0.50]&MD3M[0.50],mixture,n-Undecane,MD3M,0.5,633.88,1282937.9997054203,-0.05,-1.0,-1.0
OPT,1,SulfurDioxide[0.50]&R113[0.50],mixture,SulfurDioxide,R113,0.5,458.92499999999995,6250441.758096291,0.10443542455082164,26.45567777429168,3.212565198936265
OPT,2,SulfurDioxide[0.50]&DiethylEther[0.50],mixture,SulfurDioxide,DiethylEther,0.5,465.3315381257812,5796034.132675404,0.11873108103573383,25.209649710800885,1.97508255544084
OPT,3,SulfurDioxide[0.49]&R113[0.51],mixture,SulfurDioxide,R113,0.49,459.4907,6200135.829907548,0.10498445334477402,27.1236716538467,3.1953530562807546
OPT,4,SulfurDioxide[0.05]&Water[0.95],mixture,SulfurDioxide,Water,0.05,644.1890979971547,24410187.99087027,0.006427214654921127,4.670839177671709,4.069303765681605
OPT,5,SulfurDioxide[0.05]&HeavyWater[0.95],mixture,SulfurDioxide,HeavyWater,0.05,633.18665,19445486.586876247,0.14171374428232425,3.2255678711975815,0.052369708036916846
OPT,6,HeavyWater[0.50]&SulfurDioxide[0.50],mixture,HeavyWater,SulfurDioxide,0.5,537.2435,8684228.742554167,0.08707626840557087,7.702200187359181,0.9951792713245913
OPT,7,HeavyWater[0.42]&DiethylEther[0.58],mixture,HeavyWater,DiethylEther,0.42,541.10174,9823949.749497667,0.1152468507302707,10.422539364141508,0.7897478722760203
OPT,8,HeavyWater[0.34]&DiethylEther[0.66],mixture,HeavyWater,DiethylEther,0.34,526.92998,8503135.512005076,-0.05,-1.0,-1.0
OPT,9,HeavyWater[0.28]&R113[0.72],mixture,HeavyWater,R113,0.28,531.0683600072751,4441020.957806222,-0.05,-1.0,-1.0
OPT,10,HeavyWater[0.31]&IsoButene[0.69],mixture,HeavyWater,IsoButene,0.31,488.07466999999997,12704555.609458707,0.09704368886652377,15.851032486816184,5.372520113510937
OPT,11,HeavyWater[0.50]&IsoButene[0.50],mixture,HeavyWater,IsoButene,0.5,530.9685,17498481.36165987,-0.05,-1.0,-1.0
OPT,12,DimethylCarbonate[0.49]&DiethylEther[0.51],mixture,DimethylCarbonate,DiethylEther,0.49,510.947,4250737.927057955,0.117715482186049,8.04165285621986,0.42487997615270107
OPT,13,DimethylCarbonate[0.50]&DiethylEther[0.50],mixture,DimethylCarbonate,DiethylEther,0.5,511.85,4263360.086313211,0.11567951656271701,8.123688010104848,0.461446978976438
OPT,14,DiethylEther[0.18]&SulfurDioxide[0.82],mixture,DiethylEther,SulfurDioxide,0.18,449.1472352024819,7515063.65250764,0.12680207657540057,42.165864918173526,3.223021553846094
OPT,15,DimethylCarbonate[0.50]&SulfurDioxide[0.50],mixture,DimethylCarbonate,SulfurDioxide,0.5,493.82,5308959.490881043,-0.05,-1.0,-1.0
OPT,16,SulfurDioxide[0.50]&n-Decane[0.50],mixture,SulfurDioxide,n-Decane,0.5,524.1700000000001,4071738.244575757,-0.05,-1.0,-1.0
OPT,17,DimethylCarbonate[0.50]&IsoButene[0.50],mixture,DimethylCarbonate,IsoButene,0.5,487.54499999999996,3878158.4238157743,0.07942217357454907,9.206953935944869,1.5808633690181289
OPT,18,SulfurDioxide[0.50]&IsoButene[0.50],mixture,SulfurDioxide,IsoButene,0.5,412.99143592656253,5379314.943958219,0.10399446360738832,46.65092161122915,5.666723283572336
OPT,19,DimethylCarbonate[0.45]&MM[0.55],mixture,DimethylCarbonate,MM,0.45,535.9350000000001,3245814.761243368,0.11217782946751191,3.280801226224028,0.1351749252453829
OPT,20,DimethylCarbonate[0.50]&MM[0.50],mixture,DimethylCarbonate,MM,0.5,537.85,3392161.311041605,0.11383761137179609,3.372616655466607,0.13739030843582895
