order,mixture
1,D5
2,n-Pentane
3,p-Xylene
4,Isopentane
5,cis-2-Butene
6,CycloHexane
7,R113
8,o-Xylene
9,HeavyWater
10,SulfurDioxide
11,Ethanol
12,Dichloroethane
13,EthyleneOxide
14,Toluene
15,n-Octane
16,Cyclopentane
17,Benzene
18,Acetone
19,DimethylCarbonate
20,Novec649
21,Isohexane
22,R236EA
23,MethylOleate
24,MethylLinoleate
25,MethylLinolenate
