phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,n-Dodecane[0.50]&R236EA[0.50],mixture,n-Dodecane,R236EA,0.5,535.27,2526803.0816887906,-0.05,-1.0,-1.0
INIT,2,n-Undecane[0.50]&Ethanol[0.50],mixture,n-Undecane,Ethanol,0.5,576.755,1303702.7560903358,0.0436491193813655,0.5109135674618439,0.12994222322094803
INIT,3,Ethanol[0.50]&Acetone[0.50],mixture,Ethanol,Acetone,0.5,505.10199796875,5349546.095639727,0.13624236643897505,8.226980873674748,0.237840391199606
INIT,4,n-Dodecane[0.40]&Acetone[0.60],mixture,n-Dodecane,Acetone,0.4,611.8782845504,4580161.630700517,-0.05,-1.0,-1.0
INIT,5,n-Dodecane[0.37]&Toluene[0.63],mixture,n-Dodecane,Toluene,0.37,636.564140281836,3446906.7242316585,0.059038585833254824,0.3446733842778178,0.05324816150688006
OPT,6,R114[0.50]&Methanol[0.50],mixture,R114,Methanol,0.5,466.105,6055439.531294591,0.1031619100522164,24.69122423057668,2.3302623596716514
OPT,7,IsoButene[0.50]&Acetone[0.50],mixture,IsoButene,Acetone,0.5,461.7722523125,4913762.524731116,0.10307535864230366,21.18051188710368,2.5061300000250513
OPT,8,Water[0.50]&n-Nonane[0.50],mixture,Water,n-Nonane,0.5,628.26767440625,5206835.5952475425,0.12122398921942935,0.7848795280792251,0.018572405752890642
OPT,9,R40[0.50]&cis-2-Butene[0.50],mixture,R40,cis-2-Butene,0.5,426.025,5452449.730378819,0.10371751924551195,28.72264848513792,4.465272583454223
OPT,10,Toluene[0.49]&n-Butane[0.51],mixture,Toluene,n-Butane,0.49,531.4429634329822,5423289.254117364,0.06136354662123236,5.475983874340975,1.4136934689280942
OPT,11,cis-2-Butene[0.50]&HeavyWater[0.50],mixture,cis-2-Butene,HeavyWater,0.5,539.7985,17993942.352185387,-0.05,-1.0,-1.0
OPT,12,HeavyWater[0.50]&EthyleneOxide[0.50],mixture,HeavyWater,EthyleneOxide,0.5,556.3835,26706922.411185853,-0.05,-1.0,-1.0
OPT,13,n-Dodecane[0.50]&HeavyWater[0.50],mixture,n-Dodecane,HeavyWater,0.5,650.9735000000001,7473127.48936108,-0.05,-1.0,-1.0
OPT,14,Water[0.49]&1-Butene[0.51],mixture,Water,1-Butene,0.49,530.91494,17574261.719675783,-0.05,-1.0,-1.0
OPT,15,R141b[0.49]&HeavyWater[0.51],mixture,R141b,HeavyWater,0.49,562.3369835673285,7148595.948744884,-0.05,-1.0,-1.0
OPT,16,HeavyWater[0.50]&n-Pentane[0.50],mixture,HeavyWater,n-Pentane,0.5,556.7735,7150526.770383469,0.1139625163605617,6.671931911293578,0.4084210975089154
OPT,17,n-Decane[0.50]&Water[0.50],mixture,n-Decane,Water,0.5,623.1492860625,9541106.45735687,0.10080512772859297,4.5308713554672755,0.24923965367524817
OPT,18,Methanol[0.50]&EthyleneOxide[0.50],mixture,Methanol,EthyleneOxide,0.5,491.15,12065960.273677116,0.10783949940789168,27.373343082287263,3.0816392384759577
OPT,19,HeavyWater[0.50]&CycloHexane[0.50],mixture,HeavyWater,CycloHexane,0.5,598.7235000000001,16860984.268084187,-0.05,-1.0,-1.0
OPT,20,SulfurDioxide[0.50]&R40[0.50],mixture,SulfurDioxide,R40,0.5,423.47,7125810.20742338,0.10890022467475494,44.23220546149639,6.2744468165713005
OPT,21,MethylPalmitate[0.49]&Water[0.51],mixture,MethylPalmitate,Water,0.49,699.9689599999999,5967050.375569331,-0.05,-1.0,-1.0
OPT,22,trans-2-Butene[0.48]&SulfurDioxide[0.52],mixture,trans-2-Butene,SulfurDioxide,0.48,429.66560000000004,8833497.131548354,0.09108281084686395,42.01242594712864,7.930415693816375
OPT,23,Methanol[0.49]&n-Undecane[0.51],mixture,Methanol,n-Undecane,0.49,645.2925374502609,6483947.716235091,-0.05,-1.0,-1.0
OPT,24,R113[0.50]&Methanol[0.50],mixture,R113,Methanol,0.5,500.29499999999996,6451648.156707002,0.13081515061829227,12.896795109079342,0.5666151928779843
OPT,25,Dichloroethane[0.50]&SulfurDioxide[0.50],mixture,Dichloroethane,SulfurDioxide,0.5,496.12,6987149.631129818,0.08009275789207049,11.511429392614508,2.436594351559177
