phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar,cost
INIT,1,n-Undecane,pure,n-Undecane,,1.0,638.8000144673849,1990452.1527680526,0.10857010084050396,0.16148852831633462,0.0018580778176364044,3.9
INIT,2,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0,4.9
INIT,3,n-Nonane,pure,n-Nonane,,1.0,594.5478132119172,2281911.0314392075,0.11458567119846855,0.6210487552918164,0.011204667560503506,5.9
INIT,4,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0,6.9
INIT,5,m-Xylene,pure,m-Xylene,,1.0,616.890000360268,3534599.0782215013,0.12402357794053806,0.7908862877766728,0.020372629607088345,7.9
OPT,6,CycloHexane,pure,CycloHexane,,1.0,553.6000188557726,4080525.8791621355,0.12136998915320192,3.80113308771027,0.2105987322448796,8.9
OPT,7,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.0882882062357638,2.563203834530662,0.3351996155674791,9.9
OPT,8,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.11416955594372914,12.079461572834331,0.9802639852522822,10.9
OPT,9,Toluene,pure,Toluene,,1.0,591.7490789362913,4126346.9485955853,0.12446553398203143,1.806502105960363,0.07016433844518426,11.9
OPT,10,Water,pure,Water,,1.0,647.0959999999873,22063999.999997754,0.14122514352911772,2.986811874338385,0.05675502880305478,13.2
OPT,11,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.10185176596304196,1.0382732740973737,0.05865595573053863,14.2
OPT,12,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13629534785735456,9.303768927223253,0.2825095516180641,15.5
OPT,13,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11786589941548073,53.88494362238065,5.442962463342798,16.8
OPT,14,EthyleneOxide,pure,EthyleneOxide,,1.0,468.9200076903809,7304686.9983511865,0.12624016361526136,27.273558806653742,2.4657777553828963,18.1
OPT,15,Ethanol,pure,Ethanol,,1.0,514.7092848812961,6267914.582702095,0.1336149813601816,6.417786209736374,0.1401315511476672,19.4
