order,mixture
1,R1234ze(Z)
2,Ethanol
3,DimethylCarbonate
4,Toluene
5,n-Dodecane
6,EthyleneOxide
7,R40
8,R113
9,D4
10,Methanol
11,HeavyWater
12,Novec649
13,R21
14,Water
15,SulfurDioxide
16,CycloHexane
17,n-Octane
18,o-Xylene
19,MethylLinoleate
20,MethylLinolenate
