order,mixture
1,n-Undecane
2,DiethylEther
3,MethylPalmitate
4,n-Nonane
5,MethylOleate
1,HeavyWater
2,Methanol
3,Ethanol
4,R113
5,Novec649
6,p-Xylene
7,MethylLinolenate
8,R1234ze(Z)
9,CycloHexane
10,o-Xylene
11,n-Butane
12,n-Hexane
13,R114
14,Water
15,Dichloroethane
