order,mixture
1,MethylPalmitate
2,SulfurDioxide
3,n-Dodecane
4,Methanol
5,IsoButene
6,MethylLinoleate
7,MethylOleate
8,MethylLinolenate
9,MM
10,Isohexane
11,n-Octane
12,MD2M
13,DiethylEther
14,MDM
15,n-Nonane
16,Neopentane
17,MD4M
18,D6
19,n-Pentane
20,MD3M
21,R245ca
22,R113
23,D4
24,cis-2-Butene
25,R236EA
