phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0
INIT,2,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11799563847719957,53.7326002175824,5.414250272315311
INIT,3,n-Dodecane,pure,n-Dodecane,,1.0,658.1000268582027,1817569.5498990365,0.07816396833023262,0.05477770222135403,0.002577925559811562
INIT,4,Methanol,pure,Methanol,,1.0,513.3795127230579,8215853.274947686,0.13072823607449133,7.873585469339972,0.28132825017923746
INIT,5,IsoButene,pure,IsoButene,,1.0,418.08980215358235,4015706.5347842663,0.08347832034964447,17.288269155219304,4.098144202492123
OPT,6,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0
OPT,7,MethylOleate,pure,MethylOleate,,1.0,782.0001332054759,1246000.7777377798,-0.05,-1.0,-1.0
OPT,8,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0
OPT,9,MM,pure,MM,,1.0,518.7001252823088,1931134.437174969,0.10341438089451592,2.4929631255531883,0.0918626251770316
OPT,10,Isohexane,pure,Isohexane,,1.0,497.70089775111575,3042658.694875517,0.11049167470488547,6.04703825943476,0.424363795169534
OPT,11,n-Octane,pure,n-Octane,,1.0,568.7399999458576,2483591.1977593484,0.11508376958076656,1.2474811806355723,0.03287765099515291
OPT,12,MD2M,pure,MD2M,,1.0,599.3992011721302,1144009.0031759262,0.09293757913669418,0.16961835065771408,0.0017121872298760958
OPT,13,DiethylEther,pure,DiethylEther,,1.0,467.8996408899039,3717320.6335552176,0.11457734127050043,13.501999690897712,1.0443631849931505
OPT,14,MDM,pure,MDM,,1.0,565.3609009312738,1437537.7755043951,0.09785427044755421,0.5345002655330625,0.009883519722842465
OPT,15,n-Nonane,pure,n-Nonane,,1.0,594.5478132119172,2281911.0314392075,0.10393526772945079,0.5299303798440185,0.016237233757668938
OPT,16,Neopentane,pure,Neopentane,,1.0,433.73959183134286,3196297.459275961,0.10200915217817771,20.561181076727728,2.4349808897120813
OPT,17,MD4M,pure,MD4M,,1.0,653.199999427594,828558.7151384281,-0.05,-1.0,-1.0
OPT,18,D6,pure,D6,,1.0,645.7582612427082,961415.9797965303,-0.05,-1.0,-1.0
OPT,19,n-Pentane,pure,n-Pentane,,1.0,469.69999987111663,3367518.9836068754,0.10982097446168888,12.037801143062133,1.1200190017836222
OPT,20,MD3M,pure,MD3M,,1.0,628.0000256535702,953950.681224102,0.06370379021579702,0.0446510739029716,0.0021537963562594437
OPT,21,R245ca,pure,R245ca,,1.0,447.5699955219675,3940740.1841818695,0.11209429122883936,19.28379726497777,1.4610967724178987
OPT,22,R113,pure,R113,,1.0,487.2100000166609,3392266.3311416013,0.11633875072682037,8.964421759122894,0.6701556890506625
OPT,23,D4,pure,D4,,1.0,586.5000035318247,1347215.4316793245,0.09598223552678513,0.28046800612873757,0.003306058637321008
OPT,24,cis-2-Butene,pure,cis-2-Butene,,1.0,435.7500765852436,4236038.176467434,0.10184024383361708,26.69821360656727,3.92872356109312
OPT,25,R236EA,pure,R236EA,,1.0,412.4089900338652,3413692.778348532,0.09346053303318753,22.44643432084026,2.895456102851086
