phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,R11[0.48]&MD4M[0.52],mixture,R11,MD4M,0.48,565.7968000000001,1238971.012559814,-0.05,-1.0,-1.0
INIT,2,MethylOleate[0.24]&n-Octane[0.76],mixture,MethylOleate,n-Octane,0.24,619.9224,2041253.6578298442,-0.05,-1.0,-1.0
INIT,3,trans-2-Butene[0.48]&n-Butane[0.52],mixture,trans-2-Butene,n-Butane,0.48,425.9826700647232,3892448.5055429135,0.10052026070701661,22.069273032204855,3.3295529817678733
INIT,4,n-Octane[0.48]&R11[0.52],mixture,n-Octane,R11,0.48,517.9724,3257988.228243736,0.06516117649770904,3.2731442869944205,0.6578932218287875
INIT,5,Toluene[0.49]&Acetone[0.51],mixture,Toluene,Acetone,0.49,551.8326668034963,4857183.250633407,0.1203368608975688,3.8553678108154705,0.20279411254539134
OPT,6,p-Xylene[0.50]&Benzene[0.50],mixture,p-Xylene,Benzene,0.5,597.44668375,4473125.162083232,0.12271851781598242,2.0513755885984866,0.07217272099147154
OPT,7,DimethylCarbonate[0.49]&Water[0.51],mixture,DimethylCarbonate,Water,0.49,560.8713932483054,8448349.236379381,0.1444177946652427,5.517182538547068,0.13307803324636713
OPT,8,Methanol[0.50]&m-Xylene[0.50],mixture,Methanol,m-Xylene,0.5,568.1052954375,6924055.595053034,0.07996782520093121,1.390752710007737,0.19476892621211223
OPT,9,Water[0.49]&Dichloroethane[0.51],mixture,Water,Dichloroethane,0.49,603.4828548242356,8347604.748460904,-0.05,-1.0,-1.0
OPT,10,m-Xylene[0.50]&HeavyWater[0.50],mixture,m-Xylene,HeavyWater,0.5,630.3685,14300329.474331344,-0.05,-1.0,-1.0
OPT,11,n-Dodecane[0.47]&HeavyWater[0.53],mixture,n-Dodecane,HeavyWater,0.47000000000000003,650.54591,7973861.06532064,-0.05,-1.0,-1.0
OPT,12,Methanol[0.49]&Cyclopentane[0.51],mixture,Methanol,Cyclopentane,0.49,512.5334,9255518.663773198,0.10588636614031037,11.614075673474431,1.084918550035761
OPT,13,CycloHexane[0.50]&p-Xylene[0.50],mixture,CycloHexane,p-Xylene,0.5,587.623931375,4033459.6771678613,0.11157827219871573,2.054055913420215,0.10274830807793293
OPT,14,Methanol[0.49]&Water[0.51],mixture,Methanol,Water,0.49,573.3897495642033,13628556.582241073,0.14585105533605153,6.250853521650999,0.131727915512414
OPT,15,EthylBenzene[0.50]&R21[0.50],mixture,EthylBenzene,R21,0.5,534.3,4390764.509209684,0.04260775968066532,2.9063827952928283,1.1240249174331027
OPT,16,Toluene[0.50]&n-Decane[0.50],mixture,Toluene,n-Decane,0.5,656.910213125,4188260.9884360135,0.07532126641465677,0.3939366505248745,0.04013096404558949
OPT,17,o-Xylene[0.49]&HeavyWater[0.51],mixture,o-Xylene,HeavyWater,0.49,637.1888799999999,14793859.159670709,-0.05,-1.0,-1.0
OPT,18,cis-2-Butene[0.49]&Water[0.51],mixture,cis-2-Butene,Water,0.49,543.53646,18312775.437422562,-0.05,-1.0,-1.0
OPT,19,D4[0.50]&MD3M[0.50],mixture,D4,MD3M,0.5,607.73,1130073.0879659327,0.0074862367588939905,0.153469641068476,0.12300884668035177
OPT,20,n-Butane[0.49]&SulfurDioxide[0.51],mixture,n-Butane,SulfurDioxide,0.49,427.93764999999996,8529647.730561405,0.08613647607910346,40.594892639120715,8.40225088061625
OPT,21,o-Xylene[0.49]&Ethanol[0.51],mixture,o-Xylene,Ethanol,0.49,572.1496298202628,6368721.657450325,0.12015167096027721,2.3072281959530407,0.07931051902927228
OPT,22,Water[0.49]&Benzene[0.51],mixture,Water,Benzene,0.49,603.70724,19606913.91197766,-0.05,-1.0,-1.0
OPT,23,Water[0.50]&Benzene[0.50],mixture,Water,Benzene,0.5,604.558,19859828.092782497,-0.05,-1.0,-1.0
OPT,24,Water[0.49]&EthylBenzene[0.51],mixture,Water,EthylBenzene,0.49,631.8082400000001,14508778.161406303,0.13476293773777553,8.453423517700449,0.3299258426948392
OPT,25,Methanol[0.49]&n-Dodecane[0.51],mixture,Methanol,n-Dodecane,0.49,673.3587998096032,9388666.945517182,-0.05,-1.0,-1.0
