order,mixture
1,MethylOleate
2,R245fa
3,MD4M
4,trans-2-Butene
5,D5
1,R245fa
2,R245fa
3,R245fa
4,R245fa
5,R245fa
6,R245fa
7,R245fa
8,R245fa
9,R245fa
10,R245fa
11,R245fa
12,R245fa
13,R245fa
14,R245fa
15,R245fa
16,R245fa
17,R245fa
18,R245fa
19,R245fa
20,R245fa
