phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,R113,pure,R113,,1.0,487.2100000166609,3392266.3311416013,0.11728624079744887,9.036715861678942,0.6550341370097618
INIT,2,SulfurDioxide,pure,SulfurDioxide,,1.0,430.6400006320635,7886578.976938645,0.11777413392894602,53.85560061213802,5.454475809117814
INIT,3,DimethylCarbonate,pure,DimethylCarbonate,,1.0,557.0000000185722,4908754.940663761,0.12740661452660348,3.4450038007689163,0.12276456817101884
INIT,4,Neopentane,pure,Neopentane,,1.0,433.73959183134286,3196297.459275961,0.10375323006110453,21.076633776403792,2.3579021538203344
INIT,5,MDM,pure,MDM,,1.0,565.3609009312738,1437537.7755043951,0.07859254673376918,0.49477765452845396,0.029472277745024547
INIT,6,n-Octane,pure,n-Octane,,1.0,568.7399999458576,2483591.1977593484,0.09834555860133161,1.2773238779965652,0.07237990780946067
INIT,7,MM,pure,MM,,1.0,518.7001252823088,1931134.437174969,0.1024164568811023,2.4257839857466266,0.09404453368606075
INIT,8,Acetone,pure,Acetone,,1.0,508.10000903114974,4692416.5561745,0.09757990214411243,6.360569010487259,0.8611445522842823
OPT,9,R21,pure,R21,,1.0,452.72016234362053,5288505.217724644,0.08083057555173971,25.644785386969907,6.648190554564733
OPT,10,HeavyWater,pure,HeavyWater,,1.0,643.8469999831403,21661830.99818297,0.13737612655623377,2.877422042665341,0.056203975156437866
OPT,11,MethylLinoleate,pure,MethylLinoleate,,1.0,799.0001945392406,1340820.8824579124,-0.05,-1.0,-1.0
OPT,12,MethylLinolenate,pure,MethylLinolenate,,1.0,772.0000022320153,1368997.256542253,-0.05,-1.0,-1.0
OPT,13,MethylPalmitate,pure,MethylPalmitate,,1.0,755.0001061380809,1349957.890312988,-0.05,-1.0,-1.0
