phase,order,mixture,mode,comp1,comp2,x1,Tc_K,Pc_Pa,eta,p_evap_bar,p_cond_bar
INIT,1,Novec649[0.48]&Ethanol[0.52],mixture,Novec649,Ethanol,0.48,479.71799999999996,4923624.20884438,0.10472005337006561,13.759275994904607,0.6260027944673872
INIT,2,trans-2-Butene[0.50]&MDM[0.50],mixture,trans-2-Butene,MDM,0.5,496.98545,1980104.346674443,0.014219505384423162,1.9466055143911738,1.267129571283147
INIT,3,Acetone[0.50]&MD4M[0.50],mixture,Acetone,MD4M,0.5,580.6500000000001,1658736.911292679,-0.05,-1.0,-1.0
INIT,4,R123[0.50]&n-Decane[0.50],mixture,R123,n-Decane,0.5,537.2655,2753420.3829202936,-0.05,-1.0,-1.0
INIT,5,DiethylEther[0.50]&Dichloroethane[0.50],mixture,DiethylEther,Dichloroethane,0.5,514.15,4578072.488221618,0.12043754502214418,8.671724107093246,0.519850001604146
OPT,1,Dichloroethane[0.23]&trans-2-Butene[0.77],mixture,Dichloroethane,trans-2-Butene,0.23,459.1977,4571036.766072809,0.11323231310369308,20.584292664878824,2.0445957149998417
OPT,2,trans-2-Butene[0.30]&Dichloroethane[0.70],mixture,trans-2-Butene,Dichloroethane,0.3,521.703,5204757.456106311,0.08703352406455216,7.91757168684319,1.1791544003093304
OPT,3,DiethylEther[0.45]&trans-2-Butene[0.55],mixture,DiethylEther,trans-2-Butene,0.45,445.7505,4072997.948444837,0.1157947905426465,21.920044803903597,1.836825534691993
OPT,4,DiethylEther[0.13]&Dichloroethane[0.87],mixture,DiethylEther,Dichloroethane,0.13,549.263,5091838.115195155,0.11804675812158723,5.3923245536069935,0.34553102592054286
OPT,5,DiethylEther[0.42]&trans-2-Butene[0.58],mixture,DiethylEther,trans-2-Butene,0.42,444.6078,4081500.1944179726,0.11648790304576097,22.79242215694099,1.8884722025214487
OPT,6,DiethylEther[0.35]&trans-2-Butene[0.65],mixture,DiethylEther,trans-2-Butene,0.35000000000000003,441.9415,4094904.6607883186,0.11598988847123883,23.88101583055513,2.065618587173244
OPT,7,Ethanol[0.50]&DiethylEther[0.50],mixture,Ethanol,DiethylEther,0.5,484.1653839703125,4664674.612440758,0.119270929682267,11.603827311922263,0.5593774018251145
OPT,8,Ethanol[0.50]&Dichloroethane[0.50],mixture,Ethanol,Dichloroethane,0.5,538.1446569742185,5699804.798285163,-0.05,-1.0,-1.0
OPT,9,trans-2-Butene[0.32]&Dichloroethane[0.68],mixture,trans-2-Butene,Dichloroethane,0.32,519.0432000000001,5192240.815598826,0.08246302886956723,7.280540751044897,1.2286895907566742
OPT,10,trans-2-Butene[0.32]&DiethylEther[0.68],mixture,trans-2-Butene,DiethylEther,0.32,454.51120000000003,3955071.7996342825,0.11640824196032322,19.096715906900197,1.4167486062826462
OPT,11,trans-2-Butene[0.27]&Dichloroethane[0.73],mixture,trans-2-Butene,Dichloroethane,0.27,525.6927000000001,5221016.976114426,0.08592803834302042,7.6149448583761945,1.152776096978726
OPT,12,trans-2-Butene[0.28]&Dichloroethane[0.72],mixture,trans-2-Butene,Dichloroethane,0.28,524.3628,5215933.692360202,0.08623500435629185,7.58810752148135,1.1413423801753961
OPT,13,trans-2-Butene[0.10]&DiethylEther[0.90],mixture,trans-2-Butene,DiethylEther,0.1,462.89099999999996,3760054.8036828814,0.11497836626278583,15.437031015742916,1.1424425041695614
OPT,14,trans-2-Butene[0.24]&Dichloroethane[0.76],mixture,trans-2-Butene,Dichloroethane,0.24,529.6824,5234236.913913297,0.08315967619604739,7.088277733295866,1.1412304998779366
OPT,15,trans-2-Butene[0.11]&DiethylEther[0.89],mixture,trans-2-Butene,DiethylEther,0.11,462.5101,3770568.7453924106,0.11539881639048802,15.571930598098785,1.1361091172908906
OPT,16,trans-2-Butene[0.05]&Novec649[0.95],mixture,trans-2-Butene,Novec649,0.05,441.15,1931206.4771645216,0.08853131291908786,10.321842830228636,0.6319309450046251
OPT,17,trans-2-Butene[0.05]&Water[0.95],mixture,trans-2-Butene,Water,0.05,636.1717,22839051.60871373,-0.05,-1.0,-1.0
OPT,18,trans-2-Butene[0.05]&HeavyWater[0.95],mixture,trans-2-Butene,HeavyWater,0.05,633.08515,22527505.299942065,-0.05,-1.0,-1.0
OPT,19,trans-2-Butene[0.12]&DiethylEther[0.88],mixture,trans-2-Butene,DiethylEther,0.12,462.12919999999997,3780929.4883963517,0.11264039841596005,14.854395643287114,1.188494587257484
OPT,20,Dichloroethane[0.11]&DiethylEther[0.89],mixture,Dichloroethane,DiethylEther,0.11,477.139,3870916.8520473833,0.11534348154108572,11.79882538486091,0.8776511119775858
