order,mixture
1,MethylLinoleate
2,n-Pentane
3,Benzene
4,R1234ze(Z)
5,MethylPalmitate
6,EthylBenzene
7,n-Heptane
8,DimethylCarbonate
9,R40
10,Water
11,D6
12,MD4M
13,R21
14,SulfurDioxide
15,R11
16,MM
17,CycloHexane
18,MethylOleate
19,Acetone
20,Toluene
21,MethylLinolenate
22,n-Octane
23,o-Xylene
24,R142b
25,Neopentane
